train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
3078,-133.07965087890625,11.246709823608398,0.40909063816070557,0.0003,-21.548280715942383,76,58,198.57185556578943,54,41.828947368421055,3179
3355,-136.13656616210938,14.268335342407227,0.3785495460033417,0.0003,-22.231239318847656,80,58,205.3775789625,59,43.2,3456
3655,-144.7845458984375,13.209575653076172,0.3484017252922058,0.0003,-23.349143981933594,84,58,213.93418100000002,64,44.714285714285715,3756
3942,-149.90455627441406,12.10017204284668,0.3217718303203583,0.0003,-24.733261108398438,88,58,220.42572298863635,69,45.94318181818182,4043
4218,-151.64385986328125,18.253646850585938,0.29806002974510193,0.0003,-25.258886337280273,92,58,225.6827427826087,74,46.94565217391305,4319
4507,-160.9335479736328,17.92414665222168,0.2751259207725525,0.0003,-27.734066009521484,96,58,230.52213353124998,79,48.0,4608
4778,-165.3791046142578,13.667551040649414,0.2552522122859955,0.0003,-26.881122589111328,100,58,235.21935745999997,83,48.79,4879
5042,-171.17416381835938,18.101762771606445,0.2372579723596573,0.0003,-29.05923843383789,104,58,242.87669499999996,88,50.38,5143
5411,-175.5756378173828,19.401493072509766,0.21453775465488434,0.0003,-29.61312484741211,108,57,255.05319301999995,95,53.0,5512
5725,-177.61105346679688,35.44208526611328,0.1971927136182785,0.0003,-29.463151931762695,112,57,266.66579651999996,100,55.29,5826
6066,-186.96630859375,21.642276763916016,0.18008248507976532,0.0003,-30.44634246826172,116,57,277.88190524999993,106,57.69,6167
6353,-187.87152099609375,24.909954071044922,0.1670922487974167,0.0003,-27.387897491455078,120,57,287.73262814000003,111,59.55,6454
6621,-191.57330322265625,25.275875091552734,0.1559857279062271,0.0003,-28.238513946533203,124,57,295.66077621,116,61.1,6722
6909,-192.30441284179688,20.51833724975586,0.14477010071277618,0.0003,-28.437583923339844,128,57,302.02517441,121,62.57,7010
7217,-194.06924438476562,27.525806427001953,0.13366922736167908,0.0003,-27.5966796875,132,57,309.56300655,126,64.16,7318
7483,-200.19158935546875,25.084739685058594,0.12498420476913452,0.0003,-28.791160583496094,136,57,314.68860394,131,65.13,7584
7775,-204.42379760742188,33.08610534667969,0.11609631776809692,0.0003,-29.06397247314453,140,57,320.66840741,136,66.32,7876
8018,-206.47113037109375,31.046539306640625,0.10927098989486694,0.0003,-26.44919204711914,144,57,325.16297022,140,67.13,8119
8284,-211.96090698242188,17.88677978515625,0.10233686864376068,0.0003,-27.41653060913086,148,57,330.3836820699999,145,68.32,8385
8538,-204.57118225097656,42.987953186035156,0.09631884843111038,0.0003,-23.60683822631836,152,57,334.11618418,149,69.02,8639
8781,-213.4847869873047,22.574947357177734,0.09095583111047745,0.0003,-26.293704986572266,156,57,334.76821046,154,69.13,8882
9026,-216.43045043945312,20.52499008178711,0.08587180078029633,0.0003,-26.911231994628906,160,57,335.2698158700001,157,69.14,9127
9270,-211.193115234375,25.568880081176758,0.08116623014211655,0.0003,-24.07670021057129,164,58,336.85841366000005,161,69.34,9371
9488,-210.79136657714844,40.03233337402344,0.07716728001832962,0.0003,-21.18010139465332,168,58,335.72953591999993,164,69.07,9589
9699,-218.00396728515625,30.93785858154297,0.07357767969369888,0.0003,-22.341827392578125,172,58,332.39207476,167,68.42,9800
9920,-217.724853515625,34.77790069580078,0.07019425183534622,0.0003,-17.199987411499023,176,58,333.01634933,170,68.42,10021
10129,-214.20785522460938,27.179187774658203,0.0673270896077156,0.0003,-13.841206550598145,180,59,330.1267844800001,172,67.74,10230
10352,-219.3501434326172,35.28860092163086,0.06440702825784683,0.0003,-13.545283317565918,184,59,325.79471813,174,66.97,10453
10602,-221.97943115234375,31.20844078063965,0.06150417402386665,0.0003,-17.681507110595703,188,59,323.63715552,179,66.6,10703
10833,-221.4635772705078,39.04956817626953,0.05896232649683952,0.0003,-11.622650146484375,192,59,321.73080025,183,66.15,10934
11037,-226.35391235351562,28.6820068359375,0.056887347251176834,0.0003,-12.905014038085938,196,59,318.19594652,186,65.3,11138
11261,-224.94412231445312,45.45338821411133,0.05478445440530777,0.0003,-9.546835899353027,200,59,315.45230418,190,64.83,11362
11463,-228.18695068359375,31.833866119384766,0.053168077021837234,0.0003,-10.59770393371582,204,59,312.94260415,194,64.21,11564
11659,-228.97247314453125,34.523780822753906,0.05179458484053612,0.0003,-5.268752574920654,208,59,305.42284363000005,196,62.48,11760
11899,-224.89450073242188,37.45771026611328,0.050510358065366745,0.0003,-8.308155059814453,212,59,300.99306242,200,61.74,12000
12134,-232.0291290283203,38.640785217285156,0.04923396557569504,0.0003,-7.670070171356201,216,60,296.59215558,203,60.68,12235
12410,-229.10418701171875,30.965465545654297,0.04827570542693138,0.0003,0.1553795337677002,220,60,295.25567041,205,60.57,12511
12678,-228.9998779296875,38.72057342529297,0.04769373685121536,0.0003,-0.2435920238494873,224,60,295.05424317,209,60.57,12779
12924,-231.73507690429688,29.90727424621582,0.04760202765464783,0.0003,3.2613773345947266,228,60,294.11923208,214,60.15,13025
13197,-231.76422119140625,30.99139976501465,0.04686938226222992,0.0003,-4.193694591522217,232,60,292.16925689,218,59.8,13298
13458,-234.93017578125,38.14823532104492,0.04651067033410072,0.0003,0.8375611305236816,236,60,291.84861202,223,59.75,13559
13745,-228.12754821777344,29.562759399414062,0.04698074236512184,0.0003,4.949706077575684,240,60,292.137756,228,59.7,13846
