rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
96.75585497872336,2048,3,553,1,21.71276595744681,,,,,,,,,,,
95.57138057000002,4096,9,421,2,21.37,0.22744140625,0.2,0.9972645044326782,10,0.018743925,0.0003,1402.7504629135133,-24.089961636066437,-0.06101628657634137,-0.005904674530029297,557.8145141601562
99.87896750999998,6144,16,382,3,22.34,0.169873046875,0.2,0.9960899353027344,20,0.017073208,0.0003,980.4711622238159,-24.069170933961868,-0.05584043819399085,-0.028481602668762207,297.0805969238281
102.81681236,8192,22,363,4,22.85,0.200732421875,0.2,0.995397686958313,30,0.022733368,0.0003,896.634419631958,-24.04463908672333,-0.06034867860726081,-0.009551405906677246,385.4944152832031
111.81899225999997,10240,28,359,5,25.01,0.27060546875,0.2,0.9959965944290161,40,0.030675761,0.0003,843.4326897621155,-24.055616211891174,-0.07337557235441636,0.0005449056625366211,326.1702880859375
116.15328753000001,12288,34,356,6,25.8,0.299462890625,0.2,0.9918717741966248,50,0.033390768,0.0003,946.3729467391968,-24.019481539726257,-0.07568703014403581,3.55839729309082e-05,432.0740966796875
110.58299531,14336,40,353,7,24.5,0.376220703125,0.2,0.9894218444824219,60,0.037929036,0.0003,875.0798431396485,-23.96715029478073,-0.08345529936486855,0.006691157817840576,372.4705810546875
113.96076459,16384,46,348,8,25.29,0.362255859375,0.2,0.9875862002372742,70,0.040391415,0.0003,889.0180047988891,-23.93324898481369,-0.0808840010984568,0.011842310428619385,509.3407287597656
122.85487963000001,18432,53,345,9,27.24,0.2990234375,0.2,0.9835342168807983,80,0.036758844,0.0003,937.4070751190186,-23.87196677327156,-0.0729434716515243,-0.011411070823669434,446.987548828125
127.85035188,20480,59,342,10,28.4,0.284521484375,0.2,0.9809780120849609,90,0.033831876,0.0003,1035.0606658935546,-23.82322492599487,-0.0714367024571402,0.009240806102752686,602.6070556640625
