rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
98.52547633695652,2048,2,801,1,22.02173913043478,,,,,,,,,,,
101.14095298000001,4096,7,553,2,22.61,0.216748046875,0.2,0.9979555606842041,10,0.017749082,0.0003,1278.4296155929565,-24.104212868213654,-0.05578655891586095,-0.0015343427658081055,516.202392578125
98.85670912999998,6144,12,499,3,22.1,0.24462890625,0.2,0.997106671333313,20,0.022829654,0.0003,982.1096687316895,-24.08224614262581,-0.06734258923388552,-0.0036896467208862305,416.1477966308594
105.43122089999999,8192,17,476,4,23.61,0.292626953125,0.2,0.9957374334335327,30,0.025914082,0.0003,845.2661315917969,-24.070638692379,-0.07780516357743181,0.0004684329032897949,440.63604736328125
112.02831569000001,10240,22,462,5,25.06,0.311767578125,0.2,0.9949643611907959,40,0.02781165,0.0003,858.7748582839965,-24.044358944892885,-0.07905657066730783,0.00044077634811401367,391.61224365234375
109.53041760999999,12288,27,454,6,24.44,0.371484375,0.2,0.9922725558280945,50,0.035601817,0.0003,871.9634412765503,-24.010835790634154,-0.0883254129148554,0.0008892416954040527,368.57421875
110.01447687999999,14336,31,448,7,24.73,0.334228515625,0.2,0.9929210543632507,60,0.028570838,0.0003,902.6720504760742,-24.002788889408112,-0.08808461313601583,0.007474541664123535,456.1395263671875
118.31851196000001,16384,36,443,8,26.33,0.25322265625,0.2,0.9924813508987427,70,0.020988809,0.0003,858.7695777893066,-23.998853880167008,-0.07464912283758167,0.032186686992645264,446.0138244628906
117.97734903000003,18432,41,440,9,26.27,0.14990234375,0.2,0.9915114045143127,80,0.015581021,0.0003,809.8523155212403,-23.983795702457428,-0.05875266175135039,0.1008833646774292,395.6025390625
116.64193617,20480,46,437,10,25.9,0.1318359375,0.2,0.9919691681861877,90,0.0146586485,0.0003,774.2451232910156,-23.980866062641145,-0.055059138004435224,0.2618040442466736,249.24044799804688
