rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
96.59614930526317,2048,3,560,1,21.526315789473685,,,,,,,,,,,
102.37287085000001,4096,9,423,2,22.81,0.216845703125,0.2,1.0008316040039062,10,0.019482985,0.0003,1255.2282987594604,-24.133891850709915,-0.060346897176350466,-0.006655573844909668,441.7326965332031
101.66108463,6144,16,383,3,22.83,0.226318359375,0.2,0.9987518191337585,20,0.022962507,0.0003,977.6381818771363,-24.12449868917465,-0.06610590481432155,0.02326357364654541,366.4773254394531
108.52707606999998,8192,22,365,4,24.04,0.305810546875,0.2,0.9979995489120483,30,0.028763495,0.0003,849.6334707260132,-24.09621516466141,-0.08022949617297855,0.024909794330596924,364.43951416015625
103.47796326000001,10240,28,355,5,23.1,0.318701171875,0.2,0.9958691596984863,40,0.032018814,0.0003,954.4816967010498,-24.067415767908095,-0.08329684028867632,0.018022000789642334,357.2931823730469
110.81991462,12288,35,348,6,24.79,0.3671875,0.2,0.9949654936790466,50,0.034438588,0.0003,791.7694325447083,-24.03753044605255,-0.0855112692777766,0.022101283073425293,412.7666320800781
112.56919478,14336,41,345,7,25.14,0.291064453125,0.2,0.9937957525253296,60,0.026513882,0.0003,880.4586669921875,-24.025259256362915,-0.078802534006536,0.04000884294509888,422.10382080078125
118.86867379000003,16384,47,341,8,26.55,0.275439453125,0.2,0.9950862526893616,70,0.024390705,0.0003,830.1146343231201,-24.027150958776474,-0.07597371751326136,0.054598867893218994,368.02203369140625
110.37878386,18432,54,339,9,24.66,0.25068359375,0.2,0.9963325262069702,80,0.0233269,0.0003,907.3197496414184,-24.048878717422486,-0.0764587733472581,0.09506303071975708,419.3811340332031
114.80665178000001,20480,60,340,10,25.6,0.199755859375,0.2,0.9957410097122192,90,0.019513372,0.0003,764.0795095443725,-24.052864640951157,-0.0690694329154212,0.08644300699234009,393.8533630371094
