rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
100.3756087777778,2048,3,556,1,22.344444444444445,,,,,,,,,,,
107.67343814000002,4096,9,421,2,24.02,0.20322265625,0.2,0.9958193302154541,10,0.018106949,0.0003,1136.428310585022,-24.072887820005416,-0.04941604287014343,-0.011150836944580078,434.4757080078125
111.96889501,6144,15,389,3,24.92,0.24736328125,0.2,0.9956101775169373,20,0.020466449,0.0003,1115.0300580978394,-24.045254677534103,-0.05965207932167686,-5.7816505432128906e-05,468.2839660644531
112.23060545,8192,22,368,4,25.12,0.2630859375,0.2,0.9968818426132202,30,0.02294036,0.0003,1077.165223121643,-24.06625642776489,-0.0638676745496923,1.3113021850585938e-05,396.114501953125
126.06295818999999,10240,28,357,5,28.2,0.273974609375,0.2,0.998693585395813,40,0.02347552,0.0003,1019.7634950637818,-24.086101335287093,-0.06795167438103818,0.0002884864807128906,452.2725524902344
120.85796658,12288,35,350,6,26.97,0.291650390625,0.2,0.9966821074485779,50,0.025227513,0.0003,1179.7113807678222,-24.074596852064133,-0.07396760261326563,0.00021195411682128906,522.2229614257812
130.53224391999998,14336,41,344,7,29.01,0.30517578125,0.2,0.9952976107597351,60,0.025189284,0.0003,900.6580077171326,-24.056731605529784,-0.07712669168249704,0.008016049861907959,375.04693603515625
145.06678326,16384,47,341,8,31.96,0.256005859375,0.2,0.9951341152191162,70,0.022288702,0.0003,894.3001171112061,-24.045168614387514,-0.07095441641286016,0.34211570024490356,459.01812744140625
149.16523883,18432,54,341,9,32.81,0.306787109375,0.2,0.995128870010376,80,0.02471842,0.0003,991.9450952529908,-24.035478979349136,-0.0771774904394988,0.394622266292572,401.1934509277344
163.46495241,20480,60,340,10,35.76,0.264404296875,0.2,0.9950835108757019,90,0.022595251,0.0003,833.6207452774048,-24.038764971494675,-0.06911081781145186,0.49293071031570435,329.9934387207031
