train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
2,-5.437857627868652,105.69189453125,0.9997000694274902,0.0003,-0.006545929238200188,4,1141,120.21551925,0,25.75,103
87,-28.540714263916016,32.68859100341797,0.973918080329895,0.0003,-0.7494492530822754,8,124,107.63925925000001,1,23.5,188
178,-32.62866973876953,47.617225646972656,0.9473280906677246,0.0003,-1.5289289951324463,12,83,107.75098258333334,3,23.25,279
255,-36.90885543823242,30.502418518066406,0.925572395324707,0.0003,-2.1766042709350586,16,72,103.3680120625,4,22.25,356
334,-39.74236297607422,27.501691818237305,0.9040789008140564,0.0003,-2.758013963699341,20,67,101.051236,6,21.75,435
402,-42.686126708984375,16.683326721191406,0.8865017294883728,0.0003,-3.1624927520751953,24,64,97.11706595833334,7,20.958333333333332,503
468,-47.46299743652344,15.32064437866211,0.8699797987937927,0.0003,-3.6338438987731934,28,62,93.81354210714288,9,20.321428571428573,569
536,-51.05595779418945,10.63652515411377,0.8531338572502136,0.0003,-4.266205787658691,32,60,91.73362937499999,10,19.90625,637
610,-53.709014892578125,12.175908088684082,0.834743320941925,0.0003,-4.905642509460449,36,59,90.98437274999998,11,19.75,711
750,-58.79503631591797,14.011468887329102,0.8006663918495178,0.0003,-6.089642524719238,40,58,99.546950975,14,21.275,851
885,-65.34965515136719,12.945037841796875,0.7692703604698181,0.0003,-6.983153820037842,44,58,104.78070052272729,16,22.40909090909091,986
1008,-71.1457748413086,14.399402618408203,0.7421353459358215,0.0003,-7.835277080535889,48,58,107.64111114583334,19,23.104166666666668,1109
1135,-74.2359848022461,16.66751480102539,0.7150729298591614,0.0003,-8.724679946899414,52,58,110.84986271153846,20,23.76923076923077,1236
1244,-79.75830841064453,23.156871795654297,0.6926813721656799,0.0003,-9.494688034057617,56,60,112.11675346428572,22,24.017857142857142,1345
1365,-82.20799255371094,29.761920928955078,0.6688961982727051,0.0003,-10.16046142578125,60,61,113.89670435000001,23,24.433333333333334,1466
1526,-90.33341979980469,27.8616943359375,0.6390396952629089,0.0003,-10.855650901794434,64,60,118.13404853125,26,25.421875,1627
1695,-98.1622543334961,26.659889221191406,0.6097428202629089,0.0003,-11.73006534576416,68,60,122.6715304117647,29,26.41176470588235,1796
1780,-93.07351684570312,45.23799514770508,0.5956557989120483,0.0003,-12.107866287231445,72,60,121.31353855555557,30,26.125,1881
1862,-97.25704956054688,40.022483825683594,0.582487165927887,0.0003,-12.405630111694336,76,61,119.81157200000003,31,25.82894736842105,1963
1948,-102.26984405517578,27.962514877319336,0.5690445303916931,0.0003,-13.03223991394043,80,62,118.63281605000002,33,25.6125,2049
2014,-102.40489196777344,29.78656768798828,0.5589479207992554,0.0003,-13.19108772277832,84,62,116.56246589285713,33,25.178571428571427,2115
2125,-104.58894348144531,28.104026794433594,0.5424355268478394,0.0003,-13.745878219604492,88,62,117.20664301136365,35,25.295454545454547,2226
2248,-109.41931915283203,46.63374328613281,0.524549663066864,0.0003,-14.271402359008789,92,61,118.7178984130435,38,25.532608695652176,2349
2463,-112.86650848388672,51.96415328979492,0.49498632550239563,0.0003,-14.80904769897461,96,61,125.31107468750001,41,26.708333333333332,2564
2612,-110.76848602294922,44.44624328613281,0.4758370816707611,0.0003,-15.628408432006836,100,61,128.01613968,44,27.13,2713
2775,-117.26678466796875,52.87834167480469,0.45578914880752563,0.0003,-15.939026832580566,104,60,131.25881599000002,47,27.73,2876
2938,-122.83275604248047,48.32794189453125,0.43670448660850525,0.0003,-16.15578269958496,108,60,135.15365617,50,28.51,3039
3159,-119.14078521728516,58.883052825927734,0.4122864902019501,0.0003,-17.091957092285156,112,60,141.97472391,54,29.81,3260
3418,-125.97296142578125,81.4416732788086,0.38516899943351746,0.0003,-17.663829803466797,116,59,151.39382462,58,31.63,3519
3649,-129.4281768798828,84.7056884765625,0.36251047253608704,0.0003,-17.91510581970215,120,59,158.76450771999998,63,33.15,3750
3847,-130.01577758789062,102.56668090820312,0.34413060545921326,0.0003,-19.14432144165039,124,59,165.18369218,66,34.45,3948
4058,-129.31329345703125,69.23362731933594,0.3257963955402374,0.0003,-19.136817932128906,128,59,172.14868903,70,35.9,4159
4284,-135.26699829101562,81.298828125,0.30736345052719116,0.0003,-19.526906967163086,132,58,179.33437042000006,74,37.48,4385
4528,-128.93759155273438,127.34561920166016,0.28818103671073914,0.0003,-20.219684600830078,136,59,187.80908447999994,77,39.18,4629
4685,-130.63595581054688,101.75460815429688,0.27631324529647827,0.0003,-20.664045333862305,140,60,188.47394649,79,39.35,4786
4810,-133.11216735839844,127.34141540527344,0.2673327326774597,0.0003,-20.217300415039062,144,59,187.94160389999996,81,39.25,4911
4983,-133.90313720703125,90.59916687011719,0.2558669149875641,0.0003,-20.16809844970703,148,59,190.44668456,85,39.75,5084
5164,-129.4891357421875,109.73410034179688,0.24447210133075714,0.0003,-20.94342041015625,152,60,193.02697324000002,87,40.29,5265
5347,-129.750244140625,95.76750946044922,0.23330669105052948,0.0003,-20.995519638061523,156,60,196.67204951,90,41.03,5448
5539,-138.40142822265625,108.29918670654297,0.22204844653606415,0.0003,-21.693666458129883,160,60,200.12618446999997,92,41.74,5640
5719,-132.21592712402344,103.2153549194336,0.21196235716342926,0.0003,-20.97098159790039,164,61,201.04418106,95,41.93,5820
5909,-125.40679931640625,153.1725311279297,0.20183587074279785,0.0003,-21.413089752197266,168,60,202.31965543999996,98,42.14,6010
6131,-129.5357666015625,123.83102416992188,0.1907493770122528,0.0003,-21.521228790283203,172,60,209.01530425,102,43.51,6232
6355,-124.35176086425781,103.49512481689453,0.1801532506942749,0.0003,-19.894765853881836,176,60,216.21298224999995,106,44.93,6456
6473,-124.88404846191406,90.67649841308594,0.17483341693878174,0.0003,-21.114784240722656,180,60,217.45751473000004,108,45.25,6574
6721,-131.3953857421875,101.70475769042969,0.16401928663253784,0.0003,-19.985755920410156,184,60,226.882259,113,47.07,6822
6952,-125.90896606445312,121.82601165771484,0.15478038787841797,0.0003,-20.107372283935547,188,60,232.25140331,117,48.27,7053
7234,-136.95347595214844,179.5732421875,0.14482884109020233,0.0003,-18.93673324584961,192,59,239.94129943,122,49.86,7335
7459,-119.64149475097656,121.6419677734375,0.13738477230072021,0.0003,-16.93842315673828,196,60,240.52489294,125,49.96,7560
7716,-126.11068725585938,90.07630920410156,0.12947049736976624,0.0003,-18.634044647216797,200,60,245.53112869,128,51.04,7817
7962,-127.67060852050781,106.62520599365234,0.12225745618343353,0.0003,-17.12022590637207,204,60,249.15636144,133,51.87,8063
8239,-132.29837036132812,90.61207580566406,0.11479856818914413,0.0003,-16.86209487915039,208,60,255.37649273000002,137,53.01,8340
8530,-123.57616424560547,90.01177978515625,0.10791976749897003,0.0003,-15.750532150268555,212,60,258.41021374,142,53.71,8631
8795,-124.28134155273438,107.78666687011719,0.10223271697759628,0.0003,-13.240814208984375,216,60,257.78679739,147,53.77,8896
9025,-126.16387176513672,99.58734130859375,0.0976557657122612,0.0003,-10.721284866333008,220,60,257.74961032000004,151,53.76,9126
9236,-127.04598999023438,105.1761245727539,0.09369371831417084,0.0003,-10.913159370422363,224,60,258.11631965,154,53.89,9337
9420,-121.54039001464844,134.95343017578125,0.09051056951284409,0.0003,-9.691929817199707,228,60,256.834615,157,53.62,9521
9652,-126.26546478271484,108.86474609375,0.08686528354883194,0.0003,-9.170726776123047,232,60,257.73918896000004,161,53.68,9753
9882,-125.29212951660156,99.49440002441406,0.08362425118684769,0.0003,-9.45474624633789,236,60,257.15724962,165,53.54,9983
10124,-120.39217376708984,97.158203125,0.08035304397344589,0.0003,-7.892856597900391,240,60,260.76587615999995,169,54.39,10225
10354,-127.51935577392578,88.87987518310547,0.07771316170692444,0.0003,-8.010404586791992,244,60,266.18697068,174,55.44,10455
10644,-125.76986694335938,94.02373504638672,0.07501751184463501,0.0003,-3.0315465927124023,248,59,272.21835437000004,179,56.61,10745
10943,-126.76577758789062,91.38674926757812,0.07268518954515457,0.0003,-3.0947508811950684,252,59,278.0568722400001,184,57.79,11044
11186,-123.7581558227539,90.5733413696289,0.0711246207356453,0.0003,-4.6771087646484375,256,59,281.21228550999996,188,58.39,11287
11462,-119.36329650878906,89.0250244140625,0.0688408836722374,0.0003,-2.555361747741699,260,59,285.11830521,193,59.23,11563
11657,-119.62841796875,78.2885513305664,0.06729194521903992,0.0003,-3.896049737930298,264,59,285.85998198,196,59.38,11758
11840,-115.07300567626953,87.78938293457031,0.06589333713054657,0.0003,-1.4578118324279785,268,59,285.32158658000003,200,59.31,11941
12095,-124.90469360351562,113.26432800292969,0.0640469491481781,0.0003,-3.1251559257507324,272,59,287.1566526,205,59.64,12196
12313,-123.20790100097656,78.83493041992188,0.06284001469612122,0.0003,-3.0685362815856934,276,59,286.66147714,208,59.58,12414
12624,-127.1209716796875,94.21238708496094,0.06207777559757233,0.0003,-0.5036137700080872,280,59,295.05754043,214,61.51,12725
12869,-125.81523132324219,78.29053497314453,0.061666861176490784,0.0003,0.993291974067688,284,59,293.77909007000005,218,61.48,12970
13125,-119.52831268310547,99.23224639892578,0.06148207560181618,0.0003,-0.5549303293228149,288,59,294.95477894,223,61.73,13226
13319,-119.40430450439453,89.85691833496094,0.061660345643758774,0.0003,-0.06985291838645935,292,59,290.27526036999996,226,60.85,13420
13541,-114.8162612915039,86.25102996826172,0.06144494563341141,0.0003,0.6578317284584045,296,59,288.50480555999997,229,60.82,13642
13713,-119.16268920898438,100.9434585571289,0.06140794977545738,0.0003,-1.8198260068893433,300,59,283.94270749,231,59.97,13814
13933,-120.68079376220703,85.07936096191406,0.06142301484942436,0.0003,-0.8104550838470459,304,60,282.9739500899999,233,59.71,14034
14151,-115.6318588256836,102.80487060546875,0.0614178329706192,0.0003,0.7092837691307068,308,60,279.43237290999997,237,59.12,14252
14372,-120.67437744140625,99.88908386230469,0.05947670713067055,0.0003,-0.8258022665977478,312,59,276.43879796000004,241,58.42,14473
14591,-119.71064758300781,104.30359649658203,0.059420354664325714,0.0003,-1.245322346687317,316,60,274.36986141000006,243,57.96,14692
14861,-116.461181640625,81.63335418701172,0.05982813984155655,0.0003,4.601492881774902,320,60,275.92997454,246,58.36,14962
15087,-119.12757110595703,84.79336547851562,0.059085868299007416,0.0003,-3.3643407821655273,324,60,277.24234901999995,249,58.51,15188
15302,-121.80669403076172,107.31491088867188,0.05876517668366432,0.0003,-4.165562152862549,328,60,278.74504892,252,58.82,15403
15496,-115.4431381225586,94.08210754394531,0.058265987783670425,0.0003,-0.715660035610199,332,60,276.68532873000004,256,58.44,15597
15718,-118.640625,84.93894958496094,0.05771667882800102,0.0003,-1.0491429567337036,336,60,275.81002122999996,260,58.36,15819
15980,-117.51534271240234,73.50658416748047,0.05697907134890556,0.0003,-1.7872036695480347,340,60,277.48059374999997,265,58.56,16081
