rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
102.57461087640448,2048,3,530,1,23.01123595505618,,,,,,,,,,,
100.43840425999998,4096,9,422,2,22.54,0.19013671875,0.2,0.9981918334960938,10,0.01603502,0.0003,1481.2715431213378,-24.107862907648087,-0.05321485987806227,0.0013145208358764648,537.4268188476562
101.68319361,6144,16,380,3,22.59,0.11357421875,0.2,0.996178150177002,20,0.012342033,0.0003,1067.3221603393554,-24.068270868062974,-0.0448890536732506,-0.04568171501159668,443.53857421875
105.13750279000001,8192,21,374,4,23.26,0.16826171875,0.2,0.9965429902076721,30,0.01738552,0.0003,942.2537916183471,-24.06202365756035,-0.05343058173020836,-0.07680249214172363,378.61572265625
103.34475605000002,10240,28,361,5,23.08,0.22138671875,0.2,0.9978042840957642,40,0.02457164,0.0003,952.039369392395,-24.076649808883666,-0.059950860531535,-0.056805968284606934,381.3289794921875
106.31594849,12288,34,355,6,23.76,0.31064453125,0.2,0.9958733916282654,50,0.034815308,0.0003,777.7169095993042,-24.075368463993073,-0.07177622502204031,-0.022250890731811523,335.3836975097656
106.40081126999999,14336,41,349,7,23.7,0.321484375,0.2,0.9947946071624756,60,0.034806192,0.0003,820.1616111755371,-24.03761955499649,-0.06968487929843832,-0.03501009941101074,396.1097106933594
111.71650465999997,16384,47,344,8,24.86,0.4201171875,0.2,0.9913042783737183,70,0.04895529,0.0003,840.136549949646,-24.00370755791664,-0.07744185626506805,-0.004053473472595215,384.7290344238281
112.19719710000003,18432,53,341,9,25.13,0.331640625,0.2,0.9913758635520935,80,0.03601942,0.0003,911.845350074768,-23.972144109010696,-0.07158864185621497,-0.02785956859588623,396.38739013671875
116.88217178,20480,60,338,10,25.78,0.350146484375,0.2,0.9920885562896729,90,0.035008907,0.0003,907.334603691101,-23.989513969421388,-0.08020027845050208,-0.005307555198669434,418.4884033203125
