rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
98.20509026086958,2048,3,540,1,22.119565217391305,,,,,,,,,,,
101.02345981,4096,9,416,2,22.6,0.210205078125,0.2,1.0021849870681763,10,0.020440876,0.0003,1079.7954090118408,-24.142897415161134,-0.050591816907399334,-0.005896925926208496,487.279541015625
100.52179547999998,6144,16,378,3,22.59,0.24404296875,0.2,0.9997670650482178,20,0.02292927,0.0003,1017.6345457077026,-24.132087367773057,-0.06364536150649655,0.03277105093002319,334.4967041015625
106.61612611999999,8192,22,362,4,24.03,0.268896484375,0.2,0.998879611492157,30,0.023427887,0.0003,854.3125541687011,-24.111860710382462,-0.06580872979830019,0.023699462413787842,287.2181091308594
109.01934211,10240,29,353,5,24.42,0.298095703125,0.2,0.9947052001953125,40,0.02748008,0.0003,889.8899391174316,-24.056373047828675,-0.07508059863466769,0.02440810203552246,414.4492492675781
111.37826387999999,12288,35,346,6,24.88,0.362841796875,0.2,0.9911543726921082,50,0.03599576,0.0003,840.4132301330567,-23.994223153591157,-0.0843161858181702,0.020543158054351807,347.29620361328125
113.93947718000001,14336,41,341,7,25.35,0.322265625,0.2,0.9891601800918579,60,0.030306568,0.0003,852.5638429641724,-23.96488254070282,-0.0736795844277367,0.024616599082946777,410.197998046875
110.53414103000003,16384,48,339,8,24.54,0.228466796875,0.2,0.9865360260009766,70,0.02108856,0.0003,780.4998786926269,-23.90583390593529,-0.06614466528990307,0.06332993507385254,412.2270812988281
121.61273213000003,18432,54,337,9,27.11,0.21171875,0.2,0.9859254360198975,80,0.018912442,0.0003,650.6654354095459,-23.883964598178864,-0.0603434388525784,0.3348650336265564,286.56787109375
128.6192191,20480,61,334,10,28.53,0.197265625,0.2,0.986049234867096,90,0.0176527,0.0003,737.264692401886,-23.878837037086488,-0.05694950767501723,0.34368085861206055,259.7691650390625
