rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
98.20127307526882,2048,3,537,1,21.93548387096774,,,,,,,,,,,
101.13645628999998,4096,10,408,2,22.64,0.19404296875,0.2,0.997005045413971,10,0.018044032,0.0003,1193.88760471344,-24.08965703845024,-0.05382348054554313,-0.004728078842163086,534.460693359375
108.09579694000001,6144,16,375,3,24.28,0.248046875,0.2,0.9937339425086975,20,0.023682244,0.0003,1026.9111293792726,-24.035058736801147,-0.06202443273796234,0.01752650737762451,444.08197021484375
112.96839552,8192,22,361,4,25.09,0.2697265625,0.2,0.9952264428138733,30,0.025002427,0.0003,1023.9178400039673,-24.03209306001663,-0.07060086661949753,0.0249783992767334,346.98687744140625
114.16278096,10240,28,356,5,25.51,0.3048828125,0.2,0.9925759434700012,40,0.026753109,0.0003,1023.8068309783936,-24.015709859132766,-0.07374854878871702,0.017365574836730957,495.0833740234375
119.12953591,12288,35,349,6,26.59,0.329833984375,0.2,0.9884362816810608,50,0.03144391,0.0003,911.8502880096436,-23.95442380309105,-0.08083025045343675,0.024746716022491455,409.2227478027344
121.49881279000002,14336,40,351,7,26.77,0.3439453125,0.2,0.9864555597305298,60,0.03350154,0.0003,984.7475994110107,-23.909914338588713,-0.07817126463341992,0.01864713430404663,536.5938110351562
127.55716945999998,16384,47,346,8,28.26,0.37265625,0.2,0.9843084812164307,70,0.0369405,0.0003,970.7479637145996,-23.876193809509278,-0.08086738963902462,0.016286015510559082,420.7546691894531
138.63904499,18432,53,345,9,30.63,0.317626953125,0.2,0.9814726710319519,80,0.02647624,0.0003,1006.2292810440064,-23.825543826818468,-0.0787556137132924,0.022956371307373047,549.9843139648438
144.70872219999998,20480,59,341,10,31.65,0.20673828125,0.2,0.9791675806045532,90,0.019248795,0.0003,1020.5339542388916,-23.77706958055496,-0.06248577211808879,0.21695059537887573,574.9490356445312
