rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
94.65567344791668,2048,3,558,1,21.208333333333332,,,,,,,,,,,
97.20721492000001,4096,8,465,2,21.66,0.2056640625,0.2,0.9989244937896729,10,0.017436067,0.0003,1163.8510576248168,-24.112990707159042,-0.05611422341899015,0.005742549896240234,367.7916259765625
105.27827387,6144,14,412,3,23.35,0.24794921875,0.2,0.9955585598945618,20,0.023085097,0.0003,941.2274749755859,-24.066168624162675,-0.06827361269388348,0.0031551718711853027,422.4902038574219
103.25851928,8192,20,393,4,22.77,0.29794921875,0.2,0.9936065673828125,30,0.025272394,0.0003,923.5623199462891,-24.032171833515168,-0.07658683778718114,0.00033801794052124023,383.556884765625
107.85312622,10240,27,376,5,24.03,0.345458984375,0.2,0.9915500283241272,40,0.03219466,0.0003,802.0915166854859,-23.988571125268937,-0.08476833591703326,0.0001589655876159668,296.6656799316406
106.04067912000001,12288,33,369,6,23.53,0.373583984375,0.2,0.9896484613418579,50,0.03353609,0.0003,886.7335990905761,-23.947715198993684,-0.0840966843534261,0.0002716183662414551,461.56793212890625
109.46063203000003,14336,39,361,7,24.67,0.309375,0.2,0.9897810816764832,60,0.024098529,0.0003,828.9361427307128,-23.948998230695725,-0.08203997074451763,0.00573420524597168,401.1634521484375
114.34283099000002,16384,46,355,8,25.55,0.24716796875,0.2,0.9876019954681396,70,0.023478657,0.0003,853.339594078064,-23.9214367210865,-0.0707803053315729,0.03041630983352661,452.56378173828125
123.19619495,18432,52,351,9,27.43,0.200927734375,0.2,0.986707329750061,80,0.019118408,0.0003,855.744059753418,-23.90120738148689,-0.06407733405358158,0.03676646947860718,417.499755859375
126.14720794999998,20480,58,348,10,28.0,0.204638671875,0.2,0.9867777228355408,90,0.018117234,0.0003,997.1040002822876,-23.892811262607573,-0.06431223009421956,0.048189759254455566,410.7159729003906
