rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
97.21809897849462,2048,3,553,1,21.78494623655914,,,,,,,,,,,
105.60479271,4096,9,420,2,23.55,0.219384765625,0.2,0.9997576475143433,10,0.019408368,0.0003,1157.5553768157959,-24.118159967660905,-0.05598045468213968,0.004467129707336426,382.27325439453125
105.87444540999999,6144,16,380,3,23.6,0.21669921875,0.2,0.9955313205718994,20,0.020810116,0.0003,1076.5396112442018,-24.07544830441475,-0.05961767143453471,0.01508873701095581,461.869140625
106.00826758000001,8192,22,363,4,23.67,0.27529296875,0.2,0.9959338903427124,30,0.025946278,0.0003,926.3894596099854,-24.051092320680617,-0.06805348932684865,0.025845229625701904,352.9246826171875
105.34307021999999,10240,28,354,5,23.49,0.29921875,0.2,0.991626501083374,40,0.027017584,0.0003,918.1188768386841,-24.006195372343065,-0.0732506792031927,0.018558263778686523,501.9272155761719
111.25860779,12288,35,350,6,24.86,0.320458984375,0.2,0.9900510311126709,50,0.029590296,0.0003,819.2413892745972,-23.96688329577446,-0.07581177764222957,0.016346096992492676,333.22467041015625
114.96518591000002,14336,41,348,7,25.44,0.33115234375,0.2,0.9883636236190796,60,0.032486655,0.0003,860.4077600479126,-23.93222082257271,-0.07611339301220141,-0.0017886161804199219,376.69873046875
121.45039458,16384,47,345,8,26.86,0.31181640625,0.2,0.9879631996154785,70,0.030621406,0.0003,885.5815572738647,-23.92424702644348,-0.0741041253291769,0.017913997173309326,489.5030212402344
128.72705127999998,18432,53,343,9,28.49,0.316162109375,0.2,0.98866206407547,80,0.03235137,0.0003,984.693080329895,-23.926646834611894,-0.07312930482439697,0.02631443738937378,552.5123901367188
125.99103318000002,20480,59,342,10,28.07,0.24365234375,0.2,0.988916277885437,90,0.02264681,0.0003,1092.2858562469482,-23.927951908111574,-0.06801662044017576,0.018199443817138672,494.0070495605469
