train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
5670,-174.84710693359375,28.14500617980957,0.1996842920780182,0.0003,-30.306846618652344,116,59,256.53038108,97,53.12,5771
5959,-179.53860473632812,25.293670654296875,0.18498338758945465,0.0003,-30.06011390686035,120,59,266.00049351999996,102,55.1,6060
6252,-177.48849487304688,25.639251708984375,0.17129623889923096,0.0003,-28.65066146850586,124,59,274.79016876,106,56.99,6353
6569,-182.80987548828125,32.58767318725586,0.15757347643375397,0.0003,-31.12212562561035,128,60,285.28721131,109,59.15,6670
6815,-176.81265258789062,49.35670471191406,0.14767704904079437,0.0003,-29.599864959716797,132,61,292.99215088000005,111,60.72,6916
7047,-177.74932861328125,66.26197814941406,0.13894838094711304,0.0003,-30.423954010009766,136,61,298.41828223000005,115,62.0,7148
7304,-183.5204315185547,45.056175231933594,0.1298018991947174,0.0003,-31.306928634643555,140,61,305.66504918,120,63.49,7405
7632,-182.756103515625,47.524330139160156,0.11924341320991516,0.0003,-31.304412841796875,144,61,316.17544147000007,125,65.5,7733
7844,-181.50030517578125,51.96028137207031,0.11310142278671265,0.0003,-26.426151275634766,148,61,320.56092109,128,66.25,7945
8106,-188.86184692382812,60.276973724365234,0.10606328397989273,0.0003,-27.230384826660156,152,61,325.87675628999995,133,67.27,8207
8348,-185.05282592773438,58.32396697998047,0.10023120045661926,0.0003,-22.15114974975586,156,61,331.55958621999997,138,68.24,8449
8578,-182.5128173828125,78.95808410644531,0.09520253539085388,0.0003,-24.71450424194336,160,61,333.26183600999997,142,68.58,8679
8837,-178.16964721679688,64.31138610839844,0.0897560566663742,0.0003,-20.077899932861328,164,60,336.00115042,146,69.06,8938
9183,-185.92088317871094,54.314537048339844,0.08304537832736969,0.0003,-22.712554931640625,168,60,338.27883977,152,69.48,9284
9514,-182.09503173828125,52.93486022949219,0.07695714384317398,0.0003,-24.82413101196289,172,60,341.31031267,158,70.3,9615
9866,-178.70201110839844,55.12797546386719,0.07111610472202301,0.0003,-18.37923812866211,176,60,345.88845467,164,71.27,9967
10151,-183.13958740234375,67.15242767333984,0.06698526442050934,0.0003,-20.875465393066406,180,60,345.82723550000003,169,71.09,10252
10461,-186.65911865234375,89.26463317871094,0.06292581558227539,0.0003,-14.774454116821289,184,60,344.30310742,175,70.79,10562
10729,-191.033203125,70.1641616821289,0.059956613928079605,0.0003,-15.130301475524902,188,60,343.47859687,179,70.67,10830
10953,-180.50775146484375,64.06983947753906,0.057705190032720566,0.0003,-10.74879264831543,192,60,339.36871113999996,183,69.67,11054
11174,-185.12721252441406,106.14410400390625,0.055661577731370926,0.0003,-9.126973152160645,196,60,335.72889670999996,187,68.89,11275
11428,-191.45535278320312,61.08913040161133,0.05362113192677498,0.0003,-11.394599914550781,200,60,335.85330213000003,191,68.7,11529
11650,-183.1743927001953,94.37608337402344,0.051834966987371445,0.0003,-13.470717430114746,204,59,333.50545397,195,68.19,11751
11921,-177.03076171875,67.48335266113281,0.049865733832120895,0.0003,-3.910825729370117,208,60,334.21283536000004,199,68.25,12022
12155,-191.31979370117188,52.14972686767578,0.0483853816986084,0.0003,-5.61406135559082,212,60,330.24892106,202,67.63,12256
12416,-178.97853088378906,67.81101989746094,0.04670899733901024,0.0003,-5.052168846130371,216,60,328.3949159,207,67.46,12517
12718,-179.5496826171875,80.14645385742188,0.045484788715839386,0.0003,-2.869326591491699,220,60,328.76272803000006,212,67.59,12819
12986,-181.49172973632812,68.3233642578125,0.04455916956067085,0.0003,1.4898661375045776,224,60,327.65839647,216,67.34,13087
13278,-182.8297576904297,99.08888244628906,0.04374725744128227,0.0003,-1.9897745847702026,228,60,327.06231551,221,67.09,13379
13596,-180.86061096191406,79.91111755371094,0.04345044493675232,0.0003,-4.318669319152832,232,60,330.44535256,227,67.81,13697
13891,-183.16481018066406,83.00843811035156,0.04334849491715431,0.0003,-0.07973670959472656,236,60,334.76232183,232,68.44,13992
14195,-172.60018920898438,74.84600830078125,0.04353984445333481,0.0003,2.1558337211608887,240,60,337.77944094,237,68.91,14296
14462,-180.0147705078125,67.43474578857422,0.0440053790807724,0.0003,3.1199846267700195,244,60,334.75840101,242,68.3,14563
14740,-179.37916564941406,71.87310028076172,0.043958842754364014,0.0003,-0.14434519410133362,248,60,337.35362027,246,68.96,14841
15033,-175.14581298828125,72.68132019042969,0.04465742036700249,0.0003,6.122649192810059,252,60,339.19727114,252,69.27,15134
15320,-172.0629119873047,61.58760070800781,0.044796817004680634,0.0003,-0.012262403964996338,256,60,341.05434945,256,69.72,15421
15585,-171.32217407226562,76.16340637207031,0.04506805166602135,0.0003,2.4765210151672363,260,60,343.40607371,260,70.07,15686
15953,-175.59706115722656,60.98638153076172,0.04495523124933243,0.0003,0.606630802154541,264,60,349.0541066,266,71.16,16054
16211,-176.3763427734375,71.54093933105469,0.04419470205903053,0.0003,-3.347660541534424,268,60,342.71426605,271,70.28,16312
16497,-185.43051147460938,63.499229431152344,0.044560253620147705,0.0003,-8.646060943603516,272,60,339.89077488000004,275,69.83,16598
16765,-169.21884155273438,70.79965209960938,0.044182222336530685,0.0003,3.4144458770751953,276,60,334.8391777599999,279,68.99,16866
17045,-173.87799072265625,58.1195182800293,0.04461642727255821,0.0003,-0.8420066237449646,280,60,333.5332547,282,68.94,17146
17394,-179.86273193359375,67.73666381835938,0.04480953887104988,0.0003,-2.970317840576172,284,60,334.96040533,288,69.33,17495
17632,-172.3486785888672,67.96138000488281,0.04471108317375183,0.0003,1.9162230491638184,288,60,333.61540582000003,292,69.03,17733
17924,-175.68191528320312,71.6714096069336,0.04541585221886635,0.0003,-4.951810836791992,292,60,335.3464463299999,296,69.71,18025
18179,-166.84310913085938,75.23562622070312,0.04480496421456337,0.0003,-1.8970602750778198,296,60,335.7858203899999,300,70.05,18280
18436,-177.97061157226562,67.13726043701172,0.04485584422945976,0.0003,-1.9878220558166504,300,60,334.45878992999997,304,70.08,18537
18743,-174.50537109375,67.05218505859375,0.04374874010682106,0.0003,-2.446619987487793,304,61,337.65248518,308,70.93,18844
18982,-162.934326171875,68.62551879882812,0.04365527629852295,0.0003,3.336043119430542,308,61,335.50965101,311,70.61,19083
19385,-177.40577697753906,74.8427963256836,0.043624646961688995,0.0003,-5.482786178588867,312,61,344.35359217999996,318,72.3,19486
19660,-163.9779815673828,62.014984130859375,0.04367736726999283,0.0003,1.671727180480957,316,61,346.03453100999997,322,72.44,19761
