rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
99.58389624175824,2048,3,551,1,22.417582417582416,,,,,,,,,,,
103.78915121000001,4096,9,419,2,23.15,0.195751953125,0.2,0.9976226687431335,10,0.015975703,0.0003,1443.5301860809327,-24.098760741949082,-0.05597852450737264,-0.0016022920608520508,508.3494873046875
101.68524964999999,6144,16,378,3,22.59,0.15537109375,0.2,0.9990272521972656,20,0.016381118,0.0003,1088.1346738815307,-24.09776707291603,-0.05151612087211106,-0.027374982833862305,427.0111389160156
98.28080906,8192,22,371,4,22.06,0.20771484375,0.2,0.9948955178260803,30,0.02260593,0.0003,926.8664625167846,-24.069870817661286,-0.05856450883729849,-0.04496574401855469,380.9435119628906
105.35135793,10240,28,358,5,23.62,0.328662109375,0.2,0.9912020564079285,40,0.034038432,0.0003,720.8726718902587,-23.996398431062698,-0.07797069359221495,-0.009611725807189941,362.7549133300781
105.51790926000004,12288,34,351,6,23.65,0.334228515625,0.2,0.9905682802200317,50,0.031237412,0.0003,805.6406499862671,-23.962821596860884,-0.08009429047815501,-0.009209156036376953,434.9424133300781
110.42568636,14336,41,347,7,24.74,0.34619140625,0.2,0.98934006690979,60,0.037975736,0.0003,787.2738410949707,-23.94193368554115,-0.0702002404985251,-0.0223391056060791,287.8941650390625
114.90794839,16384,47,343,8,25.59,0.30869140625,0.2,0.990189254283905,70,0.032055005,0.0003,916.6190940856934,-23.953188121318817,-0.07496994702669327,-0.021254897117614746,322.16705322265625
117.25521047000001,18432,54,340,9,25.98,0.313671875,0.2,0.9913145899772644,80,0.030387761,0.0003,975.180011177063,-23.96698343157768,-0.07683370193117298,-0.0033469200134277344,521.2721557617188
120.75452174,20480,60,338,10,26.75,0.231640625,0.2,0.9891774654388428,90,0.023320645,0.0003,1068.6735996246339,-23.95193147063255,-0.06706198391621002,-0.010873913764953613,604.763427734375
