rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
103.67944861797753,2048,3,540,1,22.921348314606742,,,,,,,,,,,
102.98507824,4096,9,417,2,23.07,0.218212890625,0.2,1.000383973121643,10,0.018246742,0.0003,1216.5026498794555,-24.122546511888505,-0.051642938202712686,0.00727313756942749,450.7439270019531
103.47798618999997,6144,16,378,3,23.15,0.252783203125,0.2,1.0010840892791748,20,0.022395143,0.0003,1079.2816875457763,-24.137718695402146,-0.06465817246644293,0.0010066032409667969,495.6767578125
106.62756330999999,8192,22,367,4,23.79,0.27275390625,0.2,1.0030990839004517,30,0.024099648,0.0003,948.5515205383301,-24.166271996498107,-0.06960317900520749,0.00013214349746704102,407.16864013671875
112.55120091999999,10240,28,360,5,25.07,0.316845703125,0.2,1.0039976835250854,40,0.026834894,0.0003,887.8032291412353,-24.186062455177307,-0.07481638258323073,0.0001684427261352539,262.0026550292969
108.35682471,12288,34,353,6,24.13,0.344775390625,0.2,1.0026637315750122,50,0.031331357,0.0003,885.6285457611084,-24.176327067613602,-0.08206693918036763,4.279613494873047e-05,440.4556579589844
110.6492945,14336,41,348,7,24.79,0.342919921875,0.2,1.0033804178237915,60,0.025027167,0.0003,774.1873564720154,-24.184343045949937,-0.08478911724523641,0.0006438493728637695,240.44259643554688
118.10355168999999,16384,47,346,8,26.24,0.270458984375,0.2,1.0037869215011597,70,0.023653261,0.0003,581.1705383300781,-24.18416846394539,-0.07317374737758656,0.3940451145172119,285.6267395019531
115.6054435,18432,53,343,9,25.75,0.271484375,0.2,1.0010977983474731,80,0.024762731,0.0003,613.5056874275208,-24.152651929855345,-0.07395229682442732,0.4694214463233948,331.7294921875
126.24788649,20480,60,341,10,28.14,0.30146484375,0.2,1.0001219511032104,90,0.027082887,0.0003,529.2183161258697,-24.128166157007218,-0.07535855578898917,0.5362535119056702,251.69459533691406
