train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
2480,-82.63287353515625,336.7503356933594,0.48288020491600037,0.0003,-16.82469940185547,152,53,73.14999917,48,16.59,2581
2545,-89.39736938476562,144.71766662597656,0.4740007817745209,0.0003,-17.263174057006836,156,53,73.21949697999999,49,16.6,2646
2614,-85.37033081054688,179.09005737304688,0.4646877348423004,0.0003,-17.790891647338867,160,53,73.49928616999999,51,16.64,2715
2691,-84.24270629882812,68.74855041503906,0.45444974303245544,0.0003,-18.798105239868164,164,53,74.11688688999999,52,16.77,2792
2763,-85.54081726074219,79.65227508544922,0.4450610876083374,0.0003,-19.137630462646484,168,53,74.48393678,53,16.84,2864
2844,-84.39058685302734,329.8669128417969,0.43466436862945557,0.0003,-19.774452209472656,172,53,74.96306557,55,16.97,2945
2921,-84.67355346679688,213.1617889404297,0.4249708652496338,0.0003,-20.041915893554688,176,53,75.35184824,56,17.09,3022
2992,-85.78144073486328,112.985595703125,0.41621944308280945,0.0003,-20.547378540039062,180,53,75.67304809,58,17.14,3093
3068,-79.38558959960938,78.93994140625,0.4071049988269806,0.0003,-20.825393676757812,184,52,76.08301434,59,17.24,3169
3165,-85.34471130371094,62.738990783691406,0.3958500623703003,0.0003,-21.104450225830078,188,52,77.41788531999998,61,17.55,3266
3308,-89.21994018554688,288.2591552734375,0.3803688883781433,0.0003,-21.5213623046875,192,52,81.21693406000001,64,18.33,3409
3441,-89.83221435546875,1481.3504638671875,0.36673325300216675,0.0003,-21.396772384643555,196,53,84.78003440999998,66,19.0,3542
3565,-81.48541259765625,233.12445068359375,0.35451361536979675,0.0003,-20.389808654785156,200,53,87.92284708999999,69,19.59,3666
3745,-93.22163391113281,363.86016845703125,0.3379065692424774,0.0003,-20.933074951171875,204,53,93.59599677,72,20.75,3846
3901,-93.48572540283203,352.4886474609375,0.3250347375869751,0.0003,-20.55115509033203,208,53,98.0769213,75,21.66,4002
4062,-99.96272277832031,246.14453125,0.31235799193382263,0.0003,-20.87959861755371,212,53,103.54022810000001,78,22.63,4163
4184,-94.54312133789062,133.90121459960938,0.30313804745674133,0.0003,-20.92380714416504,216,53,106.73781163,80,23.22,4285
4351,-99.27352905273438,185.13119506835938,0.29106175899505615,0.0003,-20.68437957763672,220,53,111.92765755,83,24.24,4452
4521,-106.20580291748047,151.43545532226562,0.2793392539024353,0.0003,-20.044143676757812,224,53,117.05754941,86,25.28,4622
4683,-102.84599304199219,176.7631378173828,0.2687196731567383,0.0003,-21.221784591674805,228,53,121.30577414999999,89,26.24,4784
4868,-106.1643295288086,149.3114013671875,0.25691890716552734,0.0003,-21.792282104492188,232,53,127.29024394,92,27.43,4969
5075,-102.63116455078125,165.911865234375,0.2442263662815094,0.0003,-20.128530502319336,236,53,134.11364128000002,96,28.84,5176
5241,-107.83976745605469,194.5044708251953,0.23447740077972412,0.0003,-20.14535903930664,240,53,139.24578322,99,29.85,5342
5406,-111.74040985107422,156.97296142578125,0.22498604655265808,0.0003,-20.482120513916016,244,53,144.57539075,102,30.85,5507
5537,-106.97555541992188,144.23648071289062,0.21771591901779175,0.0003,-22.05133056640625,248,54,147.81819639999998,104,31.48,5638
5691,-104.07804107666016,142.57081604003906,0.20950789749622345,0.0003,-20.98562240600586,252,54,151.22777428999999,107,32.11,5792
5865,-113.17845916748047,145.2843017578125,0.20048028230667114,0.0003,-21.39990234375,256,54,156.69631205,110,33.2,5966
6046,-107.91285705566406,80.48617553710938,0.19135437905788422,0.0003,-20.06665802001953,260,54,162.12464542,113,34.32,6147
6225,-112.08966064453125,97.51164245605469,0.18270640075206757,0.0003,-22.059249877929688,264,54,167.0833078,116,35.34,6326
6405,-121.05860900878906,96.86369323730469,0.17451247572898865,0.0003,-22.95000648498535,268,54,172.38436857999997,119,36.42,6506
6556,-108.08900451660156,110.64900207519531,0.16788437962532043,0.0003,-23.029687881469727,272,54,176.16807927,122,37.12,6657
6729,-118.27892303466797,93.62965393066406,0.1605084240436554,0.0003,-23.33169937133789,276,54,180.89588987999997,125,38.08,6830
6915,-117.4288558959961,88.03459930419922,0.15290164947509766,0.0003,-24.601224899291992,280,55,186.90400842999995,127,39.23,7016
7088,-117.96952819824219,84.31639099121094,0.14608196914196014,0.0003,-23.202640533447266,284,55,191.98395091000003,130,40.2,7189
7257,-115.62728881835938,90.71833038330078,0.1397661566734314,0.0003,-20.4577579498291,288,55,196.02976574999997,132,40.92,7358
7394,-112.69551086425781,75.78002166748047,0.13486576080322266,0.0003,-23.551856994628906,292,55,195.81079543999996,135,40.86,7495
7490,-114.1913070678711,111.50325775146484,0.13157805800437927,0.0003,-21.62978172302246,296,55,193.85030881999995,137,40.49,7591
7612,-113.62720489501953,122.31925964355469,0.12754666805267334,0.0003,-20.93163299560547,300,55,193.28487571999995,139,40.47,7713
7750,-111.91818237304688,112.66145324707031,0.12320167571306229,0.0003,-20.102046966552734,304,55,190.97825409000004,141,40.05,7851
7884,-113.69479370117188,83.48676300048828,0.11907225102186203,0.0003,-22.955974578857422,308,55,189.82844971999998,144,39.83,7985
8017,-112.42509460449219,88.5350341796875,0.11515207588672638,0.0003,-23.625652313232422,312,55,187.71994094000001,146,39.55,8118
8161,-118.058837890625,74.26703643798828,0.11111696809530258,0.0003,-23.952510833740234,316,55,188.24855873,149,39.77,8262
8318,-114.39373779296875,60.82923126220703,0.10683552920818329,0.0003,-21.614055633544922,320,55,187.81196938999997,152,39.67,8419
8474,-109.64417266845703,112.13589477539062,0.10277591645717621,0.0003,-20.96845054626465,324,55,186.75862666,155,39.53,8575
8602,-112.15950012207031,85.41107177734375,0.09957756102085114,0.0003,-20.096893310546875,328,55,185.68723984,157,39.19,8703
8731,-108.692138671875,80.40728759765625,0.09645594656467438,0.0003,-18.951000213623047,332,55,183.02260431000002,160,38.63,8832
8859,-116.37156677246094,69.92576599121094,0.09350652992725372,0.0003,-23.879249572753906,336,55,179.90043435999996,162,37.84,8960
8984,-110.57920837402344,75.80169677734375,0.09071193635463715,0.0003,-21.03569793701172,340,55,177.80359206999998,165,37.43,9085
9132,-109.38967895507812,82.36434936523438,0.08753987401723862,0.0003,-19.554115295410156,344,54,176.91517082999997,167,37.26,9233
9293,-107.70858001708984,73.94369506835938,0.08432307839393616,0.0003,-20.19292640686035,348,55,178.61201223,170,37.56,9394
9453,-109.66101837158203,115.71714782714844,0.08129733055830002,0.0003,-17.035505294799805,352,54,178.74014707999999,173,37.62,9554
9586,-108.45777130126953,70.401611328125,0.07909008860588074,0.0003,-16.67470359802246,356,54,177.07268084,176,37.21,9687
9738,-107.7908935546875,86.10870361328125,0.0766376256942749,0.0003,-12.960664749145508,360,54,175.67710935000002,179,36.92,9839
9881,-110.65357971191406,71.487060546875,0.07450756430625916,0.0003,-13.722020149230957,364,54,174.55632047999995,182,36.56,9982
10051,-105.57146453857422,65.95632934570312,0.07211046665906906,0.0003,-13.364908218383789,368,55,174.62105427999998,184,36.46,10152
10316,-110.28404235839844,91.22296142578125,0.06877787411212921,0.0003,-11.768888473510742,372,55,180.65092427000002,189,37.6,10417
10549,-110.25934600830078,93.06793212890625,0.06597106903791428,0.0003,-7.696615695953369,376,54,184.38568696,193,38.2,10650
10775,-104.16981506347656,71.02079772949219,0.06342164427042007,0.0003,-8.94003677368164,380,54,186.15548990999997,198,38.6,10876
11042,-103.02249145507812,72.53343963623047,0.060547418892383575,0.0003,-9.601215362548828,384,54,189.9903641,203,39.54,11143
11355,-106.31607818603516,55.655418395996094,0.057736895978450775,0.0003,-10.9061279296875,388,54,196.65269245999997,208,40.98,11456
11592,-106.68810272216797,59.05934143066406,0.05563683435320854,0.0003,-2.276808738708496,392,54,201.66642252000003,213,41.98,11693
11914,-104.83516693115234,55.584712982177734,0.05344803258776665,0.0003,-4.989360332489014,396,54,213.28425966000003,218,44.24,12015
12215,-109.43240356445312,67.7294921875,0.05182434245944023,0.0003,-6.897086143493652,400,54,223.43162200999998,224,46.03,12316
12548,-107.07485961914062,65.1151123046875,0.05026227980852127,0.0003,3.42755126953125,404,54,233.95163659,230,47.98,12649
12807,-105.73910522460938,56.33668518066406,0.04942484572529793,0.0003,-1.0611563920974731,408,54,240.19823694,234,49.23,12908
13041,-104.19888305664062,51.81658172607422,0.048816509544849396,0.0003,-2.321925640106201,412,55,244.82554260999999,238,50.24,13142
13319,-103.1756362915039,66.56135559082031,0.048459891229867935,0.0003,-1.3368399143218994,416,55,251.28569652,243,51.58,13420
13540,-107.18791198730469,46.006500244140625,0.0479334257543087,0.0003,-2.8262417316436768,420,55,253.70938941000003,247,52.22,13641
13762,-104.78219604492188,64.84573364257812,0.04744451493024826,0.0003,2.463244915008545,424,55,257.19730142000003,251,52.88,13863
14001,-102.45013427734375,7952.9921875,0.04693550243973732,0.0003,-0.6951278448104858,428,55,262.27773000999997,255,53.99,14102
14233,-102.66272735595703,60.60277557373047,0.0479884035885334,0.0003,3.2123355865478516,432,55,266.40554449999996,259,55.02,14334
14458,-105.82164764404297,79.47525024414062,0.047128111124038696,0.0003,-2.85331392288208,436,55,270.38361926,263,55.99,14559
14707,-106.79695129394531,59.378662109375,0.04622544348239899,0.0003,-3.767167806625366,440,55,276.49075394,267,57.23,14808
14915,-102.63269805908203,68.36831665039062,0.04532260820269585,0.0003,0.3827016353607178,444,55,279.32583253,271,57.83,15016
15180,-106.06194305419922,54.51549530029297,0.04415185749530792,0.0003,3.58013916015625,448,55,283.90617136000003,275,58.87,15281
15427,-105.25214385986328,39.43571853637695,0.0437384657561779,0.0003,3.230059862136841,452,55,287.54590689,280,59.74,15528
15669,-102.27883911132812,53.741233825683594,0.04341845586895943,0.0003,-0.11578774452209473,456,55,292.55957021000006,284,60.83,15770
15909,-100.48919677734375,59.39799880981445,0.043328046798706055,0.0003,2.959174156188965,460,55,297.08367564,288,61.71,16010
16161,-108.19204711914062,53.97644805908203,0.042966991662979126,0.0003,4.219542503356934,464,55,301.66262079999996,292,62.8,16262
16385,-104.03585815429688,45.858131408691406,0.043118491768836975,0.0003,-0.22203588485717773,468,55,303.63719040999996,296,63.34,16486
16622,-102.6886978149414,46.60232162475586,0.04318884387612343,0.0003,0.9962771534919739,472,55,301.22483149,300,63.06,16723
16829,-100.30058288574219,47.211204528808594,0.04280611127614975,0.0003,0.3042452335357666,476,55,299.3883683,304,62.8,16930
17019,-103.58869934082031,45.890464782714844,0.042716994881629944,0.0003,1.8774082660675049,480,55,296.99244870999996,306,62.44,17120
17258,-100.05032348632812,59.211021423339844,0.04284095764160156,0.0003,-0.04839566349983215,484,55,296.37891207000007,310,62.16,17359
17507,-98.40411376953125,46.653499603271484,0.042830877006053925,0.0003,-0.4693509340286255,488,55,293.43464962999997,315,61.52,17608
17737,-103.77210998535156,45.647430419921875,0.042869310826063156,0.0003,-1.1335828304290771,492,55,292.89568445000003,319,61.45,17838
17979,-104.77803039550781,46.05479049682617,0.042573969811201096,0.0003,2.218324899673462,496,55,288.71433583,323,60.65,18080
18185,-103.55926513671875,53.58140182495117,0.043089479207992554,0.0003,-2.3580846786499023,500,55,282.71680262999996,327,59.7,18286
18369,-102.0894775390625,45.90179443359375,0.04277290403842926,0.0003,-0.8920685052871704,504,55,274.27068628999996,330,58.21,18470
18552,-107.16545104980469,51.63592529296875,0.04259995371103287,0.0003,-0.8130053281784058,508,55,270.37298751,334,57.45,18653
18796,-104.929443359375,47.39748001098633,0.04263916239142418,0.0003,-0.9829614162445068,512,55,271.15360486,338,57.55,18897
19048,-97.39049530029297,44.8885498046875,0.04278356954455376,0.0003,-0.09953244030475616,516,55,269.28116522999994,342,57.29,19149
19286,-106.9004135131836,49.266845703125,0.043405767530202866,0.0003,-0.2864137887954712,520,56,269.78288289999995,345,57.46,19387
19488,-98.24177551269531,48.33245086669922,0.04421524330973625,0.0003,1.010675072669983,524,56,268.50470013,348,57.26,19589
19730,-108.9804458618164,42.042667388916016,0.04416758567094803,0.0003,-2.7397422790527344,528,56,268.80268451999996,352,57.29,19831
