rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
109.6881155,23.25,1681,93,0,4,,,,,,
102.264666625,21.75,134,174,1,8,73,-27.75454330444336,7.406184673309326,0.9785977005958557,0.0003,-0.6160129904747009
95.94547333333334,20.5,91,246,2,12,145,-30.1374454498291,16.596160888671875,0.957689106464386,0.0003,-1.2308579683303833
97.125184125,21.0,79,336,4,16,235,-32.96889114379883,12.570158004760742,0.9322773814201355,0.0003,-1.982734203338623
94.75232875000002,20.5,81,410,5,20,309,-36.08705139160156,20.268409729003906,0.9119925498962402,0.0003,-2.5936856269836426
93.84562645833334,20.333333333333332,76,488,6,24,387,-38.54542541503906,27.365650177001953,0.8910975456237793,0.0003,-3.234107494354248
94.82499010714287,20.571428571428573,76,576,7,28,475,-41.600189208984375,32.642127990722656,0.8682020306587219,0.0003,-3.9311742782592773
101.45948018749999,22.0,72,704,9,32,603,-47.631675720214844,20.878753662109375,0.8358805179595947,0.0003,-4.977950096130371
102.61275972222221,22.416666666666668,70,807,11,36,706,-52.81878662109375,11.822019577026367,0.8109840750694275,0.0003,-5.714245796203613
103.011926675,22.55,68,902,13,40,801,-55.86288070678711,11.274550437927246,0.7887774705886841,0.0003,-6.398755073547363
103.16777515909092,22.704545454545453,67,999,14,44,898,-60.21044921875,13.22421646118164,0.7668895721435547,0.0003,-7.10322380065918
101.55279893749999,22.354166666666668,66,1073,16,48,972,-61.70630645751953,22.93998908996582,0.7505754828453064,0.0003,-7.596950054168701
103.35535434615386,22.692307692307693,65,1180,18,52,1079,-66.85272216796875,11.259132385253906,0.727561891078949,0.0003,-8.514765739440918
109.34946460714286,23.875,63,1337,20,56,1236,-71.18499755859375,15.045459747314453,0.6949823498725891,0.0003,-9.604207992553711
111.65172845000002,24.4,63,1464,23,60,1363,-76.62040710449219,9.713321685791016,0.669782280921936,0.0003,-10.470521926879883
115.966963609375,25.3125,62,1620,25,64,1519,-80.15714263916016,7.3973493576049805,0.6401004195213318,0.0003,-11.47227668762207
119.17216375,25.955882352941178,62,1765,28,68,1664,-88.84608459472656,8.058448791503906,0.6137589812278748,0.0003,-12.500131607055664
126.34655605555554,27.444444444444443,61,1976,32,72,1875,-95.62300109863281,13.363028526306152,0.5775703191757202,0.0003,-13.972558975219727
129.32092181578946,28.092105263157894,61,2135,34,76,2034,-99.03031921386719,11.626324653625488,0.551904022693634,0.0003,-14.918585777282715
135.1852994,29.3125,60,2345,38,80,2244,-108.40484619140625,8.386191368103027,0.5198330283164978,0.0003,-16.32949447631836
143.97853651190474,30.964285714285715,60,2601,43,84,2500,-114.8738784790039,15.001166343688965,0.48379918932914734,0.0003,-17.098634719848633
150.42879499999998,32.26136363636363,60,2839,47,88,2738,-122.84756469726562,8.85910415649414,0.4526873826980591,0.0003,-18.221881866455078
159.56530716304346,34.06521739130435,59,3134,52,92,3033,-134.2178955078125,11.374778747558594,0.4171476364135742,0.0003,-20.45240020751953
169.52963761458332,35.947916666666664,59,3451,57,96,3350,-137.14810180664062,15.531031608581543,0.3824867606163025,0.0003,-20.509212493896484
177.28340603999996,37.33,59,3733,62,100,3632,-151.01248168945312,12.433466911315918,0.35415196418762207,0.0003,-22.43685531616211
183.52865237999998,38.58,59,3951,66,104,3850,-152.2761688232422,14.57896614074707,0.33374032378196716,0.0003,-23.33728790283203
192.35482460000003,40.33,58,4207,71,108,4106,-157.11282348632812,17.511249542236328,0.3113707900047302,0.0003,-23.286029815673828
202.26657814,42.39,58,4485,76,112,4384,-167.44090270996094,13.224011421203613,0.2887862026691437,0.0003,-23.955753326416016
210.99409969,44.23,58,4759,81,116,4658,-169.5570068359375,30.084842681884766,0.26828163862228394,0.0003,-24.27968978881836
219.89405414,45.96,58,5006,85,120,4905,-181.06959533691406,12.156820297241211,0.25098374485969543,0.0003,-27.23771858215332
229.41057691000003,47.74,58,5262,89,124,5161,-180.8475341796875,13.413082122802734,0.2342643141746521,0.0003,-27.213943481445312
237.36894357999998,49.21,58,5497,94,128,5396,-181.05307006835938,20.234642028808594,0.2199130803346634,0.0003,-27.073219299316406
241.85526113000003,49.99,58,5703,97,132,5602,-183.86825561523438,31.370616912841797,0.20816992223262787,0.0003,-25.75363540649414
249.81695093000002,51.36,58,5943,102,136,5842,-187.74826049804688,28.239988327026367,0.19551414251327515,0.0003,-25.77411460876465
257.97954570999997,52.89,58,6191,106,140,6090,-189.93447875976562,26.394779205322266,0.18332278728485107,0.0003,-25.518238067626953
263.9882413,53.93,58,6392,110,144,6291,-192.3001708984375,35.2664909362793,0.17408834397792816,0.0003,-25.072769165039062
