train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
7030,-156.4972686767578,82.74105834960938,0.15065844357013702,0.0003,-17.48859977722168,164,57,286.17264373,124,58.83,7131
7347,-160.35763549804688,109.43132781982422,0.1401035040616989,0.0003,-19.391483306884766,168,57,296.36365593,129,61.01,7448
7594,-158.84564208984375,80.07711029052734,0.1325136423110962,0.0003,-20.476747512817383,172,57,303.56534501,132,62.64,7695
7868,-156.02627563476562,107.71656799316406,0.1240927204489708,0.0003,-19.90139389038086,176,58,309.78370176,137,64.11,7969
8159,-156.7626953125,89.03327941894531,0.11593340337276459,0.0003,-17.964336395263672,180,58,312.34559354,141,64.81,8260
8356,-155.72549438476562,103.70639038085938,0.11080951243638992,0.0003,-16.63964080810547,184,58,309.75166564999995,144,64.32,8457
8572,-155.03729248046875,97.11327362060547,0.10562913119792938,0.0003,-14.357977867126465,188,58,308.72781539,148,64.21,8673
8706,-149.77230834960938,92.7956771850586,0.10274259746074677,0.0003,-15.50302505493164,192,58,302.83838940000004,151,63.11,8807
8955,-155.12002563476562,115.23773193359375,0.0972956195473671,0.0003,-15.297311782836914,196,58,304.59492518,155,63.6,9056
9171,-149.13177490234375,117.90037536621094,0.0931733176112175,0.0003,-11.915525436401367,200,58,304.08107103,159,63.38,9272
9396,-156.48329162597656,93.18385314941406,0.08934209495782852,0.0003,-15.431229591369629,204,58,304.06885938999994,162,63.48,9497
9661,-162.862060546875,102.92230224609375,0.08483312278985977,0.0003,-10.073005676269531,208,58,301.72409000999994,167,63.15,9762
9882,-151.43344116210938,74.63700866699219,0.08185698837041855,0.0003,-7.998753070831299,212,58,300.00699511,170,62.64,9983
10042,-152.64352416992188,102.95889282226562,0.07971467077732086,0.0003,-8.726737976074219,216,58,300.78506797,173,62.76,10143
10313,-155.509033203125,89.90693664550781,0.07593833655118942,0.0003,-10.390089988708496,220,59,302.4884078,176,63.21,10414
10573,-154.6041717529297,120.4219970703125,0.07244125753641129,0.0003,-8.109434127807617,224,59,301.2985052,179,63.05,10674
10815,-157.85409545898438,84.8945541381836,0.06990554928779602,0.0003,-3.6834630966186523,228,60,298.37899290999997,181,62.14,10916
11037,-147.60047912597656,95.80901336669922,0.0686488077044487,0.0003,-4.2069573402404785,232,60,295.90298021,185,61.43,11138
11274,-152.29168701171875,100.60960388183594,0.06771565228700638,0.0003,-1.2305209636688232,236,60,293.8600097,188,60.85,11375
11495,-156.95425415039062,97.7544174194336,0.06699100136756897,0.0003,-4.366224765777588,240,60,291.61185554,190,60.36,11596
11687,-148.15402221679688,77.273193359375,0.06628994643688202,0.0003,1.15548574924469,244,61,289.16961281000005,192,59.89,11788
11879,-148.50726318359375,100.9093017578125,0.06563185155391693,0.0003,-2.280488967895508,248,61,284.67570503999997,194,58.89,11980
12092,-153.96279907226562,97.33650207519531,0.065213643014431,0.0003,1.6241456270217896,252,61,280.01936071000006,197,57.81,12193
12309,-155.79190063476562,109.72112274169922,0.06547364592552185,0.0003,-2.229058265686035,256,62,278.34212879,199,57.36,12410
12522,-149.72776794433594,91.0048828125,0.06526562571525574,0.0003,0.7947300672531128,260,62,276.84667895999996,203,57.02,12623
12765,-148.3804931640625,85.75475311279297,0.06454290449619293,0.0003,0.9017983675003052,264,61,278.99890222,207,57.35,12866
13028,-151.36569213867188,100.94684600830078,0.06417815387248993,0.0003,-2.7299089431762695,268,61,277.60518172,212,56.81,13129
13285,-138.6563720703125,95.26628112792969,0.0640958622097969,0.0003,3.259380340576172,272,61,279.95309614000007,217,56.91,13386
13549,-144.83676147460938,105.33716583251953,0.0629551112651825,0.0003,-1.2321442365646362,276,61,280.78319346,221,56.81,13650
13837,-146.76409912109375,101.2279052734375,0.06239226832985878,0.0003,-2.15271258354187,280,61,282.46281870999996,226,56.78,13938
14130,-138.95228576660156,86.67724609375,0.06071672588586807,0.0003,-0.988864541053772,284,61,288.39645299999995,231,57.74,14231
14431,-141.22662353515625,101.09971618652344,0.058435551822185516,0.0003,3.2091245651245117,288,61,293.12299734,236,58.59,14532
14701,-142.75863647460938,80.5802230834961,0.059021975845098495,0.0003,0.3716960847377777,292,61,299.76933490000005,241,59.95,14802
15004,-142.10479736328125,77.43760681152344,0.05929480120539665,0.0003,3.1422510147094727,296,61,303.49188676,246,60.49,15105
15236,-136.3636474609375,82.15530395507812,0.059912826865911484,0.0003,1.3043129444122314,300,61,304.27498196,250,60.65,15337
15500,-141.40493774414062,83.61997985839844,0.06054985895752907,0.0003,-4.2975568771362305,304,61,306.60124426999994,254,61.04,15601
15757,-141.87335205078125,92.35853576660156,0.0607069656252861,0.0003,-1.3291752338409424,308,61,306.78211644999993,258,60.96,15858
16014,-134.71791076660156,78.42207336425781,0.05857851356267929,0.0003,-5.9683942794799805,312,61,308.98648946,261,61.32,16115
16231,-143.283203125,75.0984115600586,0.05704614892601967,0.0003,-5.895701885223389,316,61,312.49780305,265,61.89,16332
16472,-135.7626190185547,59.07289123535156,0.05715222656726837,0.0003,1.5798499584197998,320,61,311.18152388000004,269,61.59,16573
16699,-136.68258666992188,70.6539077758789,0.05682631954550743,0.0003,-0.24944686889648438,324,61,309.73982251999996,273,61.26,16800
16955,-138.5377960205078,73.10037231445312,0.05816272646188736,0.0003,0.48475944995880127,328,61,310.39032996000003,278,61.4,17056
17228,-138.1531524658203,76.46884155273438,0.059537727385759354,0.0003,0.027749061584472656,332,61,312.37587058,283,61.91,17329
17480,-137.1763458251953,79.32463073730469,0.05945413559675217,0.0003,-2.2251431941986084,336,61,312.57119783,287,62.06,17581
17742,-133.88584899902344,79.00814819335938,0.058214712888002396,0.0003,0.21656882762908936,340,61,314.56247277,292,62.47,17843
17999,-137.74917602539062,73.63138580322266,0.05708803981542587,0.0003,-2.2734076976776123,344,61,317.85036880999996,296,63.12,18100
18290,-138.496826171875,70.8306884765625,0.05749066174030304,0.0003,-1.0924427509307861,348,60,322.8009341,302,64.11,18391
18531,-129.80850219726562,62.86639404296875,0.057277217507362366,0.0003,-0.5264403820037842,352,60,324.43521114,306,64.39,18632
18838,-130.04763793945312,68.6787109375,0.056959863752126694,0.0003,-5.384651184082031,356,60,329.03127522999995,312,65.29,18939
19130,-132.87315368652344,64.03512573242188,0.055360354483127594,0.0003,-3.8676419258117676,360,60,333.25256061999994,317,66.08,19231
19406,-128.0029296875,63.047019958496094,0.05445721000432968,0.0003,-1.4570701122283936,364,60,334.31777815999993,321,66.41,19507
19711,-130.9766845703125,63.3265266418457,0.05398448929190636,0.0003,2.4748647212982178,368,60,336.04739564000005,326,66.83,19812
