time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/std
2048,98.18676900000001,3,21.903225806451612,653,1,,,,,,,,,,,
4096,104.64501596999999,9,23.25,437,2,0.228076171875,0.019069389,0.0003,1341.0397954940795,-0.060906719515332955,-24.0956837952137,445.7359924316406,10,-0.0044023990631103516,0.2,0.9975884556770325
6144,98.73445794999999,15,22.21,393,3,0.236376953125,0.023037057,0.0003,1093.1347644805908,-0.06644554219674319,-24.049648785591124,347.81085205078125,20,0.02813500165939331,0.2,0.9939321875572205
8192,106.48221701,21,23.83,374,4,0.31708984375,0.029296616,0.0003,798.1042627334594,-0.08123096759663895,-23.98493657708168,326.5791015625,30,0.033958613872528076,0.2,0.9906613826751709
10240,111.00861129,26,24.65,381,5,0.32119140625,0.029992472,0.0003,880.9642921447754,-0.07869005388347432,-23.92029673457146,317.9254455566406,40,0.01464998722076416,0.2,0.9871414303779602
12288,111.20341796999999,32,24.84,374,6,0.34287109375,0.031396963,0.0003,962.5543434143067,-0.08393351565464399,-23.875597167015076,425.2046813964844,50,0.022883951663970947,0.2,0.9841741919517517
14336,111.97863888999998,38,24.92,368,7,0.309521484375,0.028304078,0.0003,881.6426343917847,-0.07923589356942103,-23.840149974823,393.5981750488281,60,0.028648555278778076,0.2,0.9831960201263428
16384,110.62550085000001,43,24.88,377,8,0.296240234375,0.026924111,0.0003,874.2402725219727,-0.07904410777555312,-23.808247977495192,377.267333984375,70,0.03103351593017578,0.2,0.9805540442466736
18432,109.74153784,49,24.77,372,9,0.270751953125,0.024848588,0.0003,863.7901571273803,-0.07497401494183578,-23.790887272357942,500.7525634765625,80,0.041903793811798096,0.2,0.980807363986969
20480,125.31702286,56,28.05,365,10,0.2439453125,0.02259782,0.0003,827.3814264297486,-0.07468945556611288,-23.76308629512787,394.2672119140625,90,0.061119019985198975,0.2,0.9779322147369385
