rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
95.37713298947368,2048,3,549,1,21.42105263157895,,,,,,,,,,,
101.5709935,4096,9,420,2,22.71,0.1822265625,0.2,1.0002663135528564,10,0.015570505,0.0003,1147.7181182861327,-24.125063157081605,-0.04025225325312931,-0.0079880952835083,395.23583984375
108.44666711000002,6144,16,381,3,24.13,0.1755859375,0.2,0.9989092350006104,20,0.01766983,0.0003,1090.981580734253,-24.115048187971116,-0.044121549266856165,-0.07089972496032715,434.46099853515625
112.43993385999998,8192,21,372,4,25.13,0.228564453125,0.2,0.9969685673713684,30,0.018375233,0.0003,1044.4789743423462,-24.079545819759367,-0.053552372634294444,-0.008432984352111816,461.4256591796875
120.14024112000001,10240,28,364,5,26.56,0.237841796875,0.2,0.9970362186431885,40,0.020412622,0.0003,1057.5430809020995,-24.069357019662856,-0.05670735294697806,-0.001576542854309082,507.6971740722656
113.53954884000001,12288,34,359,6,25.43,0.24833984375,0.2,1.0001091957092285,50,0.022694431,0.0003,1117.4425701141358,-24.107302278280258,-0.0622414053970715,-0.0008025169372558594,594.5823364257812
122.81276951,14336,40,355,7,27.35,0.341845703125,0.2,0.9987680912017822,60,0.067983225,0.0003,875.0497880935669,-24.112717485427858,-0.0626358505571261,-0.0004303455352783203,430.1102294921875
130.48676292,16384,46,350,8,28.95,0.27412109375,0.2,0.9966617226600647,70,0.025575643,0.0003,1032.6804426193237,-24.071251213550568,-0.06350529619085137,-0.0002664327621459961,513.2071533203125
140.02974863000003,18432,52,348,9,30.94,0.299755859375,0.2,0.9951587915420532,80,0.029431008,0.0003,1105.7120994567872,-24.049118089675904,-0.058392634312622246,-0.00012683868408203125,544.572509765625
141.08207326,20480,59,346,10,31.15,0.3529296875,0.2,0.993924081325531,90,0.050855502,0.0003,1229.6160045623778,-24.016423600912095,-0.040964843530673534,-7.212162017822266e-05,678.5074462890625
