rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
111.30384624999999,23.75,1642,95,0,4,,,,,,
113.786823125,24.5,135,196,1,8,95,-28.338260650634766,13.820990562438965,0.9721769094467163,0.0003,-0.8080353736877441
115.5903105,24.75,86,297,3,12,196,-31.90176010131836,9.99090576171875,0.9432064294815063,0.0003,-1.6594417095184326
119.59442775000001,25.5,72,408,5,16,307,-36.52574157714844,21.429847717285156,0.9125068783760071,0.0003,-2.58709454536438
113.98635550000002,24.45,67,489,7,20,388,-39.9476432800293,17.36957550048828,0.8908445835113525,0.0003,-3.2262842655181885
108.80996833333332,23.458333333333332,64,563,8,24,462,-43.389549255371094,24.89630126953125,0.8715445399284363,0.0003,-3.838117837905884
107.42642824999997,23.214285714285715,62,650,10,28,549,-47.0081672668457,43.304290771484375,0.8493305444717407,0.0003,-4.569950580596924
105.44706859375,22.84375,60,731,12,32,630,-52.12771987915039,19.153980255126953,0.8291246294975281,0.0003,-5.261361122131348
105.23956361111112,22.805555555555557,59,821,13,36,720,-53.79037094116211,50.75843811035156,0.807202160358429,0.0003,-5.981483459472656
108.535674475,23.375,58,935,16,40,834,-58.01179885864258,48.60966873168945,0.7801935076713562,0.0003,-6.94049072265625
115.84273990909091,24.977272727272727,56,1099,19,44,998,-65.86100006103516,50.409507751464844,0.7429900765419006,0.0003,-8.22181224822998
118.13161858333335,25.520833333333332,56,1225,21,48,1124,-70.17882537841797,68.41864776611328,0.7158815264701843,0.0003,-9.116135597229004
120.54215994230769,25.96153846153846,56,1350,23,52,1249,-75.4400863647461,52.11016082763672,0.6899303197860718,0.0003,-10.25354290008545
122.17038969642856,26.25,56,1470,25,56,1369,-80.97293090820312,24.80118179321289,0.6661175489425659,0.0003,-10.768718719482422
