rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
108.10897925,23.0,1447,92,0,4,,,,,,
111.541414,23.75,124,190,1,8,89,-26.36746597290039,26.597797393798828,0.973921537399292,0.0003,-0.753671407699585
126.81142299999999,26.583333333333332,86,319,3,12,218,-30.802486419677734,25.299253463745117,0.9371974468231201,0.0003,-1.805368423461914
123.476853,25.9375,76,415,5,16,314,-34.41407012939453,33.12860107421875,0.9111149311065674,0.0003,-2.536508798599243
118.11917844999998,24.9,70,498,7,20,397,-38.96208953857422,40.99763488769531,0.8892663717269897,0.0003,-3.1599373817443848
112.891228125,23.875,67,573,8,24,472,-41.114227294921875,38.19074630737305,0.8701708912849426,0.0003,-3.676586389541626
112.51016825,23.714285714285715,65,664,10,28,563,-46.01708984375,36.933982849121094,0.8479292988777161,0.0003,-4.2713470458984375
111.43751056250001,23.5,62,752,11,32,651,-50.53773498535156,43.50913619995117,0.8271132111549377,0.0003,-4.815451622009277
113.34122386111113,23.833333333333332,62,858,13,36,757,-55.01411437988281,47.51627731323242,0.8031259775161743,0.0003,-5.35205078125
116.466050025,24.4,63,976,15,40,875,-60.39480209350586,51.34758758544922,0.7778275012969971,0.0003,-5.987785816192627
117.93600752272727,24.65909090909091,64,1085,16,44,984,-65.40550231933594,69.38002014160156,0.7550989389419556,0.0003,-6.667235374450684
115.34875245833332,24.208333333333332,64,1162,18,48,1061,-69.05361938476562,64.84454345703125,0.7397726774215698,0.0003,-6.514462471008301
115.36141013461537,24.23076923076923,64,1260,19,52,1159,-74.05067443847656,53.35780334472656,0.7211613059043884,0.0003,-7.009888648986816
114.40616085714285,24.089285714285715,66,1349,20,56,1248,-78.12982177734375,66.127685546875,0.7048788666725159,0.0003,-6.854707717895508
119.76589399999997,25.4,68,1524,22,60,1423,-85.89456176757812,67.10243225097656,0.6753374338150024,0.0003,-7.281351089477539
121.42732906250001,25.890625,69,1657,23,64,1556,-93.88825988769531,65.88383483886719,0.6539958715438843,0.0003,-7.768798351287842
120.52829952941177,25.705882352941178,70,1748,24,68,1647,-97.02798461914062,70.54463195800781,0.6398952007293701,0.0003,-8.116414070129395
119.90445931944444,25.59722222222222,70,1843,25,72,1742,-99.75555419921875,67.68766784667969,0.6253139972686768,0.0003,-8.327571868896484
119.14136446052632,25.44736842105263,71,1934,27,76,1833,-108.03141021728516,51.95925521850586,0.6118713021278381,0.0003,-8.57236099243164
118.51362038749998,25.3125,72,2025,28,80,1924,-111.04420471191406,85.02334594726562,0.5989782810211182,0.0003,-7.810939788818359
119.16384761904759,25.452380952380953,70,2138,30,84,2037,-111.02333068847656,71.53094482421875,0.5833256244659424,0.0003,-8.702442169189453
118.62903389772728,25.363636363636363,69,2232,32,88,2131,-114.84933471679688,93.62724304199219,0.5707733035087585,0.0003,-8.301227569580078
119.46514260869567,25.532608695652176,67,2349,34,92,2248,-118.67926025390625,73.5430908203125,0.5558586120605469,0.0003,-8.603938102722168
121.88522236458333,26.03125,67,2499,37,96,2398,-126.44070434570312,117.95004272460938,0.5376140475273132,0.0003,-8.14613151550293
123.96212125,26.48,66,2648,39,100,2547,-127.34864807128906,90.97747802734375,0.520114004611969,0.0003,-8.263204574584961
124.05585298,26.55,66,2747,41,104,2646,-127.61500549316406,179.57569885253906,0.5087747573852539,0.0003,-8.408775329589844
125.16416449999998,26.8,65,2870,43,108,2769,-134.69573974609375,336.0299072265625,0.49546757340431213,0.0003,-9.186513900756836
123.34752305999997,26.46,65,2965,45,112,2864,-138.974365234375,103.35743713378906,0.48551246523857117,0.0003,-8.057804107666016
124.87196414999998,26.77,64,3092,47,116,2991,-140.23178100585938,144.31712341308594,0.47235605120658875,0.0003,-8.916315078735352
126.17737136,27.05,63,3203,50,120,3102,-146.26052856445312,111.1222152709961,0.46123433113098145,0.0003,-8.531968116760254
129.27308153,27.66,63,3339,52,124,3238,-146.42584228515625,269.12530517578125,0.44839227199554443,0.0003,-7.937263011932373
131.08615492999996,28.06,63,3470,54,128,3369,-149.11602783203125,126.43403625488281,0.4367867708206177,0.0003,-7.672793388366699
132.70649939,28.39,62,3591,57,132,3490,-155.05714416503906,121.52558898925781,0.42652812600135803,0.0003,-7.205961227416992
135.07002735,28.93,62,3751,60,136,3650,-156.53704833984375,203.5478973388672,0.41396719217300415,0.0003,-7.171727180480957
135.26006716,29.09,62,3885,62,140,3784,-164.93069458007812,138.53521728515625,0.40414950251579285,0.0003,-7.462223529815674
135.14386472,29.17,61,4002,64,144,3901,-161.6036376953125,234.51718139648438,0.39588844776153564,0.0003,-5.982389450073242
137.45506045999994,29.74,61,4136,67,148,4035,-168.2711181640625,267.14990234375,0.3869047164916992,0.0003,-7.127816200256348
140.99117639,30.51,61,4311,70,152,4210,-173.28114318847656,211.98219299316406,0.3754391372203827,0.0003,-7.089308261871338
142.65645905,30.85,61,4434,72,156,4333,-173.28530883789062,206.4539031982422,0.3670600652694702,0.0003,-7.1101508140563965
140.81261603,30.44,61,4568,74,160,4467,-178.90896606445312,266.3984680175781,0.3586757779121399,0.0003,-4.437590599060059
141.23796907,30.56,61,4713,77,164,4612,-181.35165405273438,213.4649658203125,0.3504657745361328,0.0003,-6.360045433044434
142.92610595,30.94,60,4842,79,168,4741,-186.84841918945312,271.9554443359375,0.3431445360183716,0.0003,-4.68607234954834
