train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
12,11.476271629333496,472.48565673828125,1.000031590461731,0.0003,0.0005059564718976617,4,502,128.72824975,0,28.25,113
93,-24.882104873657227,22.552309036254883,0.9729467034339905,0.0003,-0.7624450922012329,8,106,111.988299375,1,24.25,194
215,-30.579477310180664,10.795591354370117,0.9355537295341492,0.0003,-1.87752366065979,12,74,122.36682616666667,4,26.333333333333332,316
296,-33.955291748046875,11.506345748901367,0.9121314883232117,0.0003,-2.5950636863708496,16,68,115.33135175,5,24.8125,397
405,-38.01749801635742,15.278980255126953,0.881927490234375,0.0003,-3.520285129547119,20,63,117.16952484999999,7,25.3,506
508,-42.8043212890625,18.457237243652344,0.8546333909034729,0.0003,-4.35183048248291,24,60,118.24798991666667,10,25.375,609
586,-46.27903747558594,12.276646614074707,0.8346918821334839,0.0003,-4.995556831359863,28,59,114.20138439285715,11,24.535714285714285,687
693,-49.77629089355469,12.802942276000977,0.8082512617111206,0.0003,-5.912498474121094,32,58,115.02342153125001,13,24.8125,794
784,-52.56973648071289,17.775484085083008,0.786407470703125,0.0003,-6.704189300537109,36,57,113.91534197222222,15,24.583333333333332,885
862,-55.274566650390625,10.952046394348145,0.7681172490119934,0.0003,-7.301440238952637,40,57,111.451635175,16,24.075,963
948,-59.244232177734375,10.428895950317383,0.7485243678092957,0.0003,-8.055536270141602,44,56,110.12755229545455,18,23.84090909090909,1049
1030,-62.53799057006836,9.012256622314453,0.7303265333175659,0.0003,-8.670618057250977,48,56,108.84391102083333,20,23.5625,1131
1109,-66.35133361816406,12.251032829284668,0.7132148742675781,0.0003,-9.379903793334961,52,56,107.58486934615384,21,23.26923076923077,1210
1185,-66.84942626953125,19.340106964111328,0.6971628069877625,0.0003,-9.99328899383545,56,56,106.28902973214285,22,22.964285714285715,1286
1273,-70.80498504638672,15.733379364013672,0.6790429949760437,0.0003,-10.643381118774414,60,56,106.10021226666666,24,22.9,1374
1398,-74.13556671142578,21.61725616455078,0.6541597843170166,0.0003,-11.632172584533691,64,55,109.18350696875001,26,23.421875,1499
1515,-78.06326293945312,11.685564041137695,0.6317652463912964,0.0003,-12.540830612182617,68,55,111.06820442647059,28,23.764705882352942,1616
1646,-82.99160766601562,23.047412872314453,0.607722282409668,0.0003,-13.434696197509766,72,56,113.79908993055557,31,24.26388888888889,1747
1784,-90.5144271850586,21.87939453125,0.5834673047065735,0.0003,-14.403911590576172,76,55,116.05795035526315,33,24.80263157894737,1885
1914,-91.37227630615234,18.000696182250977,0.5616457462310791,0.0003,-15.359228134155273,80,55,117.5492198125,36,25.1875,2015
2135,-99.93489074707031,49.68732452392578,0.5267003774642944,0.0003,-16.936941146850586,84,55,125.14681951190475,39,26.61904761904762,2236
2383,-103.79440307617188,46.22854995727539,0.4902622401714325,0.0003,-18.451255798339844,88,56,132.95166202272728,44,28.227272727272727,2484
2617,-108.08171081542969,31.179889678955078,0.45837342739105225,0.0003,-19.796602249145508,92,56,138.88370209782607,48,29.543478260869566,2718
2794,-111.70067596435547,46.44578552246094,0.4358005225658417,0.0003,-20.65271759033203,96,56,141.43630445833332,51,30.15625,2895
3028,-111.85881805419922,22.867759704589844,0.4079588055610657,0.0003,-21.757976531982422,100,56,147.46889395,55,31.29,3129
3204,-115.68746948242188,38.22859191894531,0.38828045129776,0.0003,-23.38426971435547,104,57,150.44780054999998,57,31.92,3305
3424,-117.14865112304688,34.271644592285156,0.36507341265678406,0.0003,-23.619646072387695,108,58,156.52854212,60,33.31,3525
3663,-122.35529327392578,30.360200881958008,0.34154167771339417,0.0003,-24.70766830444336,112,58,162.93076588,64,34.48,3764
3918,-124.81309509277344,34.825538635253906,0.3181754946708679,0.0003,-25.54958152770996,116,57,171.80635814999997,69,36.22,4019
4226,-135.91891479492188,22.443429946899414,0.29216545820236206,0.0003,-27.31151580810547,120,57,182.3783725,75,38.21,4327
4567,-134.27032470703125,21.510334014892578,0.2661271393299103,0.0003,-27.84214210510254,124,57,193.87134902000005,80,40.59,4668
4893,-136.894775390625,28.454853057861328,0.2435140311717987,0.0003,-27.434898376464844,128,57,205.81893149999996,86,43.07,4994
