rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
100.76687437777778,2048,3,523,1,22.511111111111113,,,,,,,,,,,
101.12399644999999,4096,10,405,2,22.61,0.1703125,0.2,0.9988961815834045,10,0.0142603405,0.0003,1187.4501991271973,-24.111146807670593,-0.030254005975439213,0.006375133991241455,407.2658996582031
103.86669064000003,6144,16,369,3,23.25,0.18388671875,0.2,0.999202311038971,20,0.016029747,0.0003,995.1409662246704,-24.10799107551575,-0.03445937763317488,0.03151422739028931,435.61468505859375
113.79806485999998,8192,23,352,4,25.38,0.17626953125,0.2,1.0007493495941162,30,0.016009271,0.0003,994.9208896636962,-24.12692439556122,-0.03561022325884551,0.030816197395324707,490.9633483886719
108.44833354000002,10240,29,347,5,24.15,0.23037109375,0.2,1.0018622875213623,40,0.017341828,0.0003,983.914359664917,-24.13850724697113,-0.039771590774762444,0.02180856466293335,403.7138366699219
120.83001530000001,12288,35,342,6,26.93,0.22216796875,0.2,1.0021674633026123,50,0.020056408,0.0003,853.9114530563354,-24.15144849419594,-0.03409198510053102,0.010311543941497803,323.4532165527344
128.38862558,14336,42,340,7,28.49,0.239453125,0.2,0.9980708956718445,60,0.020671552,0.0003,1032.8175834655763,-24.110726016759873,-0.04066428362566512,0.03940939903259277,509.8909912109375
130.48361254000002,16384,48,338,8,29.05,0.20830078125,0.2,1.000507116317749,70,0.017855003,0.0003,1050.9518703460694,-24.111338341236113,-0.04329293018381577,0.0215073823928833,425.7893981933594
150.04925906,18432,54,337,9,33.19,0.19267578125,0.2,0.9997117519378662,80,0.016682938,0.0003,978.9143653869629,-24.124869441986085,-0.03827539756603073,0.2138081192970276,407.9276428222656
155.47017616,20480,60,337,10,34.62,0.19697265625,0.2,0.9996856451034546,90,0.016867846,0.0003,1089.4505617141724,-24.10878056883812,-0.04255412555066869,0.29543644189834595,470.34515380859375
