rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
113.896299,24.25,1641,97,0,4,,,,,,
121.37588925,25.625,116,205,1,8,104,-15.459086418151855,143.9608154296875,0.967958927154541,0.0003,-0.9214876294136047
111.21204441666667,23.583333333333332,88,283,3,12,182,-22.215715408325195,58.38233184814453,0.9441880583763123,0.0003,-1.6048932075500488
108.05113656249999,23.125,74,370,4,16,269,-26.031238555908203,36.65495681762695,0.9196251630783081,0.0003,-2.2893226146698
102.87896945,22.1,69,442,6,20,341,-28.44809341430664,70.150634765625,0.8998300433158875,0.0003,-2.8999435901641846
100.51524216666667,21.666666666666668,65,520,7,24,419,-32.57331466674805,93.211181640625,0.8790273666381836,0.0003,-3.4482171535491943
99.89871182142856,21.607142857142858,62,605,9,28,504,-34.85001754760742,86.90034484863281,0.8571624159812927,0.0003,-4.1038899421691895
101.098041,22.125,61,708,11,32,607,-39.538455963134766,79.09467315673828,0.83141028881073,0.0003,-4.923830509185791
100.59733238888889,22.02777777777778,60,793,13,36,692,-44.107574462890625,89.54035949707031,0.810905396938324,0.0003,-5.494943618774414
98.84866037500001,21.625,59,865,14,40,764,-46.96860885620117,99.34251403808594,0.7938921451568604,0.0003,-6.006591796875
97.2636146590909,21.295454545454547,58,937,15,44,836,-48.612144470214844,98.8994140625,0.777076244354248,0.0003,-6.667645454406738
96.05457554166667,21.020833333333332,57,1009,17,48,908,-53.02599334716797,83.861572265625,0.76056307554245,0.0003,-7.3598809242248535
94.91228740384614,20.76923076923077,57,1080,18,52,979,-54.42371368408203,80.71153259277344,0.7445938587188721,0.0003,-7.828012466430664
94.71838696428571,20.714285714285715,56,1160,20,56,1059,-57.78308868408203,92.2889404296875,0.7270435094833374,0.0003,-8.552751541137695
95.59961498333334,20.866666666666667,56,1252,22,60,1151,-59.83892822265625,98.58739471435547,0.7072897553443909,0.0003,-9.292399406433105
95.45581385937498,20.828125,55,1333,23,64,1232,-64.27911376953125,91.84939575195312,0.6903009414672852,0.0003,-9.966107368469238
94.95500920588233,20.705882352941178,55,1408,25,68,1307,-65.62344360351562,120.65634155273438,0.6749605536460876,0.0003,-10.328907012939453
95.12315601388889,20.73611111111111,55,1493,26,72,1392,-67.96334838867188,75.48727416992188,0.6580492258071899,0.0003,-11.12866497039795
96.34716296052632,21.0,55,1596,28,76,1495,-72.1993637084961,120.33931732177734,0.6380398869514465,0.0003,-12.053558349609375
95.393823175,20.7875,55,1663,30,80,1562,-72.84488677978516,127.86735534667969,0.6254124641418457,0.0003,-12.535224914550781
94.72008270238095,20.642857142857142,55,1734,31,84,1633,-76.11380767822266,80.5275650024414,0.6122905015945435,0.0003,-12.93653678894043
94.27208145454546,20.53409090909091,54,1807,32,88,1706,-78.58612060546875,140.25711059570312,0.5991092324256897,0.0003,-13.538389205932617
94.03625972826084,20.467391304347824,54,1883,34,92,1782,-78.75218963623047,68.69694519042969,0.5857530236244202,0.0003,-13.792008399963379
94.23105803125002,20.489583333333332,54,1967,36,96,1866,-80.58161926269531,129.9304656982422,0.5714490413665771,0.0003,-14.547975540161133
94.58646148000001,20.56,54,2056,37,100,1955,-81.42446899414062,136.41488647460938,0.5567072033882141,0.0003,-15.094433784484863
94.72284126000001,20.58,54,2155,39,104,2054,-85.90274810791016,117.61837768554688,0.5409422516822815,0.0003,-15.846880912780762
94.30282795,20.49,54,2254,41,108,2153,-86.55448150634766,108.62542724609375,0.5256093144416809,0.0003,-15.934946060180664
94.93091722999998,20.62,54,2345,43,112,2244,-91.45085906982422,97.52542114257812,0.5120233297348022,0.0003,-16.68191146850586
95.18381243,20.65,54,2435,45,116,2334,-93.02912139892578,146.0199432373047,0.4988555908203125,0.0003,-17.60986328125
95.73423637,20.77,53,2519,46,120,2418,-92.06478881835938,142.76846313476562,0.48687461018562317,0.0003,-17.882587432861328
98.24431286999999,21.24,53,2644,49,124,2543,-96.50599670410156,101.87706756591797,0.4695242643356323,0.0003,-18.836610794067383
100.03658315000003,21.61,53,2766,51,128,2665,-97.71231079101562,87.79975891113281,0.45318272709846497,0.0003,-20.132949829101562
101.66087886000001,21.84,53,2892,53,132,2791,-100.11040496826172,98.44578552246094,0.43700987100601196,0.0003,-20.719533920288086
104.42952045,22.39,53,3032,56,136,2931,-100.09530639648438,106.38732147216797,0.41983428597450256,0.0003,-20.173442840576172
112.68143031999998,24.21,54,3286,60,140,3185,-101.62947082519531,127.48663330078125,0.3911280333995819,0.0003,-21.371793746948242
118.58952842999999,25.5,54,3487,64,144,3386,-108.24075317382812,96.09120178222656,0.3702426254749298,0.0003,-21.737987518310547
121.93519709999998,26.24,54,3633,66,148,3532,-114.92628479003906,159.50807189941406,0.35590463876724243,0.0003,-22.43134307861328
122.96968411999998,26.49,54,3729,68,152,3628,-114.54180908203125,209.17372131347656,0.34663304686546326,0.0003,-23.277854919433594
124.07369075999998,26.77,54,3837,70,156,3736,-111.35185241699219,123.14427185058594,0.33639290928840637,0.0003,-23.664506912231445
