rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
99.28027825,21.0,1668,84,0,4,,,,,,
100.3159085,21.5,143,172,1,8,71,-23.078914642333984,28.640363693237305,0.9781841039657593,0.0003,-0.6051208972930908
111.28418633333332,23.666666666666668,83,284,3,12,183,-28.341785430908203,13.133410453796387,0.9433586001396179,0.0003,-1.627292513847351
117.45428581249999,24.75,70,396,5,16,295,-32.559410095214844,17.65721893310547,0.910952627658844,0.0003,-2.6229515075683594
113.30769294999997,23.9,67,478,7,20,377,-36.154991149902344,8.350460052490234,0.8881717920303345,0.0003,-3.331799268722534
109.13201316666668,23.083333333333332,65,554,8,24,453,-39.592491149902344,11.773109436035156,0.8677178025245667,0.0003,-4.006158351898193
117.94566382142857,24.964285714285715,62,699,11,28,598,-46.39020919799805,12.655134201049805,0.8302664756774902,0.0003,-5.2120208740234375
114.146975,24.1875,60,774,12,32,673,-48.640960693359375,7.826545715332031,0.8116563558578491,0.0003,-5.789295673370361
111.24694305555553,23.63888888888889,59,851,14,36,750,-51.502784729003906,11.575708389282227,0.7930221557617188,0.0003,-6.4568939208984375
110.327598925,23.425,58,937,15,40,836,-56.494232177734375,14.212308883666992,0.7727326154708862,0.0003,-7.200438499450684
109.21112190909092,23.227272727272727,57,1022,17,44,921,-57.78704833984375,18.81402587890625,0.753237783908844,0.0003,-7.8358306884765625
108.2502810625,23.041666666666668,57,1106,19,48,1005,-61.663734436035156,16.25653648376465,0.7345096468925476,0.0003,-8.518616676330566
108.67840482692306,23.153846153846153,56,1204,21,52,1103,-65.55171203613281,15.539457321166992,0.7132793664932251,0.0003,-9.40916633605957
107.70299696428572,22.964285714285715,56,1286,22,56,1185,-69.72000122070312,19.738222122192383,0.695929229259491,0.0003,-10.085737228393555
106.6776918,22.75,55,1365,24,60,1264,-71.33964538574219,14.59575080871582,0.6796868443489075,0.0003,-10.655902862548828
105.460101578125,22.515625,55,1441,26,64,1340,-72.7288818359375,22.492462158203125,0.6645035147666931,0.0003,-11.143888473510742
103.69331854411766,22.16176470588235,54,1507,27,68,1406,-77.3595199584961,12.429067611694336,0.6516308188438416,0.0003,-11.649983406066895
103.37089718055556,22.09722222222222,54,1591,28,72,1490,-81.18301391601562,11.880788803100586,0.6356058120727539,0.0003,-12.33592414855957
102.10289073684211,21.842105263157894,54,1660,30,76,1559,-79.03021240234375,24.334754943847656,0.6227691769599915,0.0003,-12.82891845703125
102.0184602375,21.8375,54,1747,32,80,1646,-81.97333526611328,25.458776473999023,0.606938362121582,0.0003,-13.57624626159668
102.2314531547619,21.904761904761905,54,1840,34,84,1739,-81.11148834228516,14.65764331817627,0.5904552340507507,0.0003,-14.251346588134766
102.84752119318182,22.022727272727273,53,1938,35,88,1837,-85.80852508544922,14.583211898803711,0.5735942125320435,0.0003,-15.016439437866211
102.61701418478262,21.97826086956522,53,2022,37,92,1921,-88.15817260742188,30.557830810546875,0.5595742464065552,0.0003,-15.661745071411133
106.87278775,22.791666666666668,53,2188,41,96,2087,-89.42097473144531,25.762157440185547,0.532979428768158,0.0003,-16.859947204589844
111.32290663000002,23.58,53,2358,44,100,2257,-100.642333984375,21.664491653442383,0.5072760581970215,0.0003,-17.815452575683594
118.76644028000001,24.99,53,2583,48,104,2482,-99.58723449707031,25.761587142944336,0.4753762185573578,0.0003,-19.055082321166992
125.7710079,26.25,53,2797,51,108,2696,-105.93013763427734,32.31024169921875,0.44750547409057617,0.0003,-20.015323638916016
130.89529028,27.13,53,2997,55,112,2896,-115.98268127441406,22.274673461914062,0.4230763912200928,0.0003,-20.863924026489258
138.83276458999998,28.59,54,3255,60,116,3154,-116.33671569824219,27.29267120361328,0.3936312794685364,0.0003,-22.29682159423828
149.57975428,30.8,54,3558,65,120,3457,-121.35319519042969,38.75221633911133,0.36228683590888977,0.0003,-22.77801513671875
157.41789211,32.39,54,3793,69,124,3692,-125.14227294921875,41.24305725097656,0.339905321598053,0.0003,-23.29242706298828
160.86068108,33.22,54,4021,73,128,3920,-129.25311279296875,55.21916961669922,0.31981608271598816,0.0003,-24.776561737060547
166.89017027000003,34.55,55,4229,76,132,4128,-132.72897338867188,32.26225280761719,0.3026489019393921,0.0003,-25.440977096557617
176.97842724999998,36.75,55,4526,81,136,4425,-132.09725952148438,33.82513427734375,0.27956563234329224,0.0003,-26.62539291381836
185.93974085000002,38.73,55,4810,86,140,4709,-141.61013793945312,29.323333740234375,0.2589331567287445,0.0003,-26.978355407714844
196.75256602000002,40.77,55,5099,91,144,4998,-146.09173583984375,40.99505615234375,0.2394653856754303,0.0003,-26.758777618408203
207.75319602,42.83,56,5389,96,148,5288,-150.07113647460938,38.81455612182617,0.22143663465976715,0.0003,-28.68600082397461
219.63699321000004,45.01,56,5705,100,152,5604,-153.34552001953125,35.63926696777344,0.20335125923156738,0.0003,-30.00920295715332
229.97519863000005,47.09,57,5995,104,156,5894,-149.97940063476562,48.484352111816406,0.18823544681072235,0.0003,-28.168033599853516
238.1262314,48.8,57,6245,108,160,6144,-151.92010498046875,33.37584686279297,0.17606838047504425,0.0003,-28.558183670043945
247.16169031000004,50.82,57,6523,113,164,6422,-156.8235626220703,41.21381759643555,0.1632997840642929,0.0003,-29.327102661132812
257.11635631000007,52.83,58,6790,116,168,6689,-158.20486450195312,49.7822265625,0.15201200544834137,0.0003,-30.80056381225586
266.51948557,54.63,59,7054,119,172,6953,-160.88124084472656,50.09405517578125,0.14162307977676392,0.0003,-31.15570068359375
274.14024983,56.02,59,7262,121,176,7161,-155.0081787109375,39.22144317626953,0.13402487337589264,0.0003,-29.71421241760254
281.29372099,57.29,59,7476,124,180,7375,-148.67489624023438,48.955604553222656,0.12666577100753784,0.0003,-30.40707778930664
288.46963871,58.55,60,7695,128,184,7594,-153.18362426757812,46.52016067504883,0.11968084424734116,0.0003,-30.119823455810547
297.07442248999996,60.21,60,7959,132,188,7858,-162.01626586914062,54.745262145996094,0.11177820712327957,0.0003,-29.54050636291504
306.26395776000004,61.95,60,8217,136,192,8116,-150.8785400390625,57.69305419921875,0.10453173518180847,0.0003,-29.98918914794922
309.66715773000004,62.69,59,8457,140,196,8356,-150.27845764160156,53.20610046386719,0.09826201945543289,0.0003,-28.573083877563477
318.83112544,64.51,60,8809,145,200,8708,-155.81982421875,69.14344024658203,0.08985587954521179,0.0003,-26.04695701599121
321.37272666999996,64.98,61,9081,148,204,8980,-155.64727783203125,60.147613525390625,0.08408351242542267,0.0003,-25.68562889099121
325.36335447,65.8,61,9377,152,208,9276,-162.20082092285156,58.00656509399414,0.07830096036195755,0.0003,-25.78736114501953
330.49853192999996,66.91,61,9688,157,212,9587,-147.91070556640625,53.69639587402344,0.07291334867477417,0.0003,-21.927488327026367
336.72669913,68.2,61,10075,164,216,9974,-160.41876220703125,65.62345886230469,0.06686251610517502,0.0003,-23.84064292907715
338.0464102,68.34,61,10392,169,220,10291,-152.31146240234375,52.657928466796875,0.06232444569468498,0.0003,-17.774282455444336
343.16582531999995,69.22,61,10715,175,224,10614,-152.93434143066406,60.742183685302734,0.058125920593738556,0.0003,-19.639476776123047
350.97719150000006,70.37,61,11058,180,228,10957,-154.86456298828125,44.79189682006836,0.05397944152355194,0.0003,-19.73052978515625
356.33606363,71.13,61,11342,185,232,11241,-156.02297973632812,64.86631774902344,0.05088626220822334,0.0003,-13.734769821166992
357.22961281999994,71.05,61,11631,190,236,11530,-158.5092315673828,42.66334533691406,0.048002343624830246,0.0003,-15.35584831237793
357.90252834000006,70.84,61,11894,194,240,11793,-151.66741943359375,42.8071403503418,0.04553689435124397,0.0003,-15.213985443115234
358.11324075000005,70.78,60,12177,199,244,12076,-159.57891845703125,44.944671630859375,0.04315270483493805,0.0003,-12.879070281982422
356.82590092000004,70.55,60,12444,204,248,12343,-160.6021728515625,48.098873138427734,0.04120940342545509,0.0003,-8.825456619262695
354.50822698,70.09,60,12714,208,252,12613,-146.8318634033203,54.41291046142578,0.039414387196302414,0.0003,-1.729407548904419
354.99016479,70.0,60,12995,213,256,12894,-154.79052734375,35.96004104614258,0.037814050912857056,0.0003,-6.306187152862549
358.05043955,70.43,60,13288,218,260,13187,-154.61227416992188,44.562538146972656,0.03634184971451759,0.0003,0.7014633417129517
359.37015741999994,70.51,60,13574,223,264,13473,-147.52264404296875,50.899208068847656,0.03512131795287132,0.0003,-2.0633816719055176
361.63659996,71.05,60,13895,228,268,13794,-151.36630249023438,51.84174728393555,0.03378928080201149,0.0003,-3.3432886600494385
361.4381629,71.15,60,14169,232,272,14068,-152.44781494140625,54.992393493652344,0.032669052481651306,0.0003,-4.403128623962402
369.14634548999993,72.81,60,14543,239,276,14442,-152.87844848632812,48.58987808227539,0.03141330927610397,0.0003,-2.2372586727142334
371.92947026999997,73.52,60,14828,244,280,14727,-144.77015686035156,39.68557357788086,0.030851732939481735,0.0003,-6.038358688354492
377.5552814,74.82,60,15177,250,284,15076,-148.08094787597656,53.02862548828125,0.030103610828518867,0.0003,-1.8121280670166016
378.1398513000001,74.91,60,15450,255,288,15349,-146.56466674804688,48.01074981689453,0.029665952548384666,0.0003,1.996697187423706
381.45157096,75.52,60,15769,261,292,15668,-144.72067260742188,43.715904235839844,0.029152831062674522,0.0003,-3.3132529258728027
384.99827201,76.18,60,16075,266,296,15974,-143.84860229492188,38.7581787109375,0.0285240076482296,0.0003,-2.7862720489501953
381.40661350000005,75.76,60,16385,272,300,16284,-156.03465270996094,48.831321716308594,0.0276190135627985,0.0003,-0.18549734354019165
383.29226088999997,76.26,59,16707,278,304,16606,-147.28256225585938,56.86271667480469,0.027501678094267845,0.0003,-4.447505950927734
388.34976521000004,77.35,59,17112,285,308,17011,-145.46588134765625,45.92357635498047,0.027708416804671288,0.0003,-5.951698303222656
387.57424503000004,77.28,59,17416,290,312,17315,-147.59649658203125,37.639381408691406,0.02720673568546772,0.0003,-2.099613666534424
383.39282166000004,76.66,59,17741,296,316,17640,-150.3263702392578,36.424285888671875,0.02751196175813675,0.0003,-0.5236945748329163
382.71430928000007,76.91,59,18083,302,320,17982,-135.26080322265625,33.255577087402344,0.027027670294046402,0.0003,-1.444512963294983
380.33611926,76.67,59,18382,307,324,18281,-151.49755859375,41.731605529785156,0.026751665398478508,0.0003,-6.871698379516602
376.67468711000004,76.34,59,18692,312,328,18591,-144.88514709472656,35.81583023071289,0.026706494390964508,0.0003,0.29333555698394775
376.00586677000007,76.25,59,18967,317,332,18866,-149.047607421875,36.05601501464844,0.02644580975174904,0.0003,-0.2829136848449707
377.84738602000004,76.51,59,19282,322,336,19181,-140.09698486328125,39.811790466308594,0.026161374524235725,0.0003,0.230293869972229
378.83412038,77.0,59,19594,328,340,19493,-150.8382568359375,32.01278305053711,0.02602112479507923,0.0003,-0.0282742977142334
380.85500921,77.63,59,19940,334,344,19839,-137.25973510742188,34.5928840637207,0.025380939245224,0.0003,-1.7748262882232666
