train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
1989,-110.52252197265625,607.201171875,0.6149004101753235,0.0003,-3.915916919708252,108,63,85.8445782,32,18.96,2090
2079,-126.35714721679688,449.13092041015625,0.6083569526672363,0.0003,-0.8896155953407288,112,62,86.07812443000003,34,19.08,2180
2162,-119.87456512451172,566.774658203125,0.6038408279418945,0.0003,-4.897668838500977,116,62,86.28496732000002,36,19.2,2263
2224,-133.07687377929688,669.7052612304688,0.5990607142448425,0.0003,-3.6880991458892822,120,62,85.02969122000002,37,18.99,2325
2280,-142.78106689453125,475.1298828125,0.5962120890617371,0.0003,-0.5522068738937378,124,61,83.75099172999998,38,18.79,2381
2339,-145.8514404296875,644.3565673828125,0.5932759642601013,0.0003,-2.6721880435943604,128,61,82.66581523999999,39,18.58,2440
2414,-159.64126586914062,1014.5182495117188,0.5894277691841125,0.0003,-1.6858612298965454,132,61,82.49897122,41,18.57,2515
2535,-174.82296752929688,1099.458984375,0.5845046639442444,0.0003,1.2574141025543213,136,60,84.56078755000003,43,19.08,2636
2598,-167.91128540039062,1333.373046875,0.587296187877655,0.0003,-0.0721447542309761,140,60,83.92473967,44,18.97,2699
2664,-176.39859008789062,1558.48974609375,0.5843960642814636,0.0003,-1.3469114303588867,144,60,83.71106438000001,45,18.99,2765
2725,-183.8173370361328,1577.42578125,0.5854465961456299,0.0003,-0.06416977941989899,148,60,82.58008036000001,47,18.79,2826
2788,-177.86595153808594,1880.309326171875,0.5850723385810852,0.0003,-0.0995180755853653,152,59,82.15541533,48,18.7,2889
2842,-192.067626953125,998.265869140625,0.5842458009719849,0.0003,0.5143977403640747,156,59,81.89051278000001,49,18.64,2943
2898,-191.97525024414062,1168.29248046875,0.5859243869781494,0.0003,2.753718852996826,160,59,81.46306170999999,50,18.55,2999
2962,-196.64427185058594,1794.438720703125,0.5857126712799072,0.0003,-0.39943045377731323,164,59,76.72818683,51,17.6,3063
3037,-201.56637573242188,1687.4136962890625,0.5863282680511475,0.0003,0.661980390548706,168,59,77.1589693,52,17.73,3138
3098,-218.9178009033203,1860.707275390625,0.5883828401565552,0.0003,1.4865760803222656,172,59,77.20959253,53,17.73,3199
3160,-219.6591339111328,2398.226806640625,0.5905918478965759,0.0003,0.6133155822753906,176,59,76.94194284,54,17.68,3261
3230,-218.6575469970703,2196.631591796875,0.593224823474884,0.0003,0.3697466254234314,180,59,76.3309402,55,17.59,3331
3295,-231.57078552246094,2292.153076171875,0.5943472981452942,0.0003,2.5805413722991943,184,59,73.94668459,56,17.15,3396
3357,-230.74783325195312,3270.544921875,0.5980236530303955,0.0003,1.7047125101089478,188,59,74.08725063999998,57,17.22,3458
3418,-248.83203125,2403.2353515625,0.599772036075592,0.0003,2.016167163848877,192,59,74.16301761,58,17.3,3519
3478,-262.7223815917969,2634.317626953125,0.6057961583137512,0.0003,3.4494643211364746,196,59,74.17075731,59,17.36,3579
