time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/std
2048,98.67465289130435,3,22.152173913043477,599,1,,,,,,,,,,,
4096,95.1284803,10,21.15,407,2,0.222265625,0.01865633,0.0003,1066.0642011642456,-0.04903217274695635,-24.10923523902893,521.7264404296875,10,-0.0002644062042236328,0.2,0.9988526701927185
6144,100.68104761999999,16,22.61,377,3,0.21328125,0.01910935,0.0003,961.4266502380372,-0.05721158191736322,-24.12098271846771,476.69842529296875,20,0.00023829936981201172,0.2,1.0002188682556152
8192,106.17202085999998,22,23.7,370,4,0.24697265625,0.021821087,0.0003,927.4410991668701,-0.06366631251876242,-24.137668013572693,387.1838684082031,30,-6.794929504394531e-06,0.2,1.0013450384140015
10240,111.89398346999998,28,24.72,360,5,0.268896484375,0.024135916,0.0003,992.3557403564453,-0.06931748292117845,-24.119018536806106,432.6732177734375,40,0.00010132789611816406,0.2,0.9984622597694397
12288,116.69589251000001,33,25.82,370,6,0.300732421875,0.027353145,0.0003,964.6120565414428,-0.07420554544951301,-24.078532928228377,359.99066162109375,50,7.969141006469727e-05,0.2,0.9956942200660706
14336,122.11818124000001,39,27.16,361,7,0.307373046875,0.023726711,0.0003,889.7652296066284,-0.07572728088416625,-24.04635237455368,354.01483154296875,60,0.000792086124420166,0.2,0.9957535862922668
16384,122.26447809999999,45,27.14,356,8,0.28271484375,0.02502881,0.0003,795.565734577179,-0.07322106361098121,-24.032494658231734,321.3125,70,0.3996010422706604,0.2,0.9941216707229614
18432,131.35334444,52,28.97,350,9,0.3017578125,0.027357139,0.0003,615.8132202148438,-0.07183102970593609,-23.977174198627473,345.75653076171875,80,0.5041958093643188,0.2,0.9895672798156738
20480,142.88872166,58,31.28,347,10,0.299169921875,0.026027787,0.0003,707.8511507034302,-0.0726975403202232,-23.92525520324707,301.2429504394531,90,0.5474813580513,0.2,0.9872469305992126
