rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/clip_range,train/std,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss
95.66107079999998,2048,3,545,1,21.473684210526315,,,,,,,,,,,
98.12900775,4096,9,418,2,22.01,0.17021484375,0.2,0.9993883967399597,10,0.015264824,0.0003,1277.9682416915894,-24.113376438617706,-0.05034623352112248,-0.002168893814086914,437.0743713378906
102.06966016,6144,16,379,3,22.95,0.23115234375,0.2,0.9983001351356506,20,0.02239203,0.0003,917.5540018081665,-24.097589987516404,-0.06219875990936998,0.015873312950134277,310.63330078125
107.76794203,8192,22,363,4,23.92,0.256396484375,0.2,0.9954544305801392,30,0.023142155,0.0003,851.824427986145,-24.069604235887528,-0.06955539159243926,0.001249551773071289,318.8697509765625
107.43829625999999,10240,28,354,5,23.99,0.323876953125,0.2,0.9949626922607422,40,0.030488642,0.0003,914.5452877044678,-24.03298242688179,-0.07840486411587336,0.0004144906997680664,391.6883239746094
112.46980042,12288,34,353,6,25.11,0.3541015625,0.2,0.9915847778320312,50,0.037394315,0.0003,852.5806781768799,-24.001260274648665,-0.07858281488879584,0.00022464990615844727,408.6468811035156
107.48901255999999,14336,41,348,7,23.86,0.36923828125,0.2,0.9881054162979126,60,0.030901434,0.0003,907.5288045883178,-23.93847438097,-0.0881728395645041,0.00034105777740478516,391.19677734375
107.40883698999998,16384,47,345,8,23.85,0.207861328125,0.2,0.9869608283042908,70,0.018369414,0.0003,846.02119140625,-23.905692994594574,-0.06580269664700608,0.01291346549987793,379.7510070800781
110.04112042999999,18432,53,342,9,24.51,0.1578125,0.2,0.9861598610877991,80,0.01483595,0.0003,881.8778676986694,-23.887931054830553,-0.05817680433101487,0.018130481243133545,405.33056640625
113.83580461000003,20480,60,339,10,25.25,0.097705078125,0.2,0.985531747341156,90,0.01153946,0.0003,846.656961631775,-23.876510626077653,-0.04566536098718643,0.07197701930999756,388.7437744140625
